episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.42,115.0,0.945,1292.5
16000,0.455,-602.5,0.91,1487.5
24000,0.44,230.0,0.935,680.0
32000,0.475,-1030.0,0.955,1327.5
40000,0.415,712.5,0.935,785.0
48000,0.4,-1782.5,0.915,715.0
56000,0.41,20.0,0.925,1657.5
64000,0.42,-605.0,0.91,722.5
72000,0.49,-385.0,0.925,752.5
80000,0.475,-287.5,0.96,1412.5
88000,0.45,245.0,0.91,770.0
96000,0.465,-230.0,0.94,750.0
104000,0.43,-830.0,0.94,1042.5
112000,0.47,332.5,0.92,785.0
120000,0.415,215.0,0.955,787.5
128000,0.465,-220.0,0.93,887.5
136000,0.46,-32.5,0.935,1202.5
144000,0.485,-330.0,0.94,767.5
152000,0.495,-705.0,0.95,562.5
160000,0.375,117.5,0.925,1180.0
168000,0.495,887.5,0.86,432.5
176000,0.42,545.0,0.92,1110.0
184000,0.445,-722.5,0.895,582.5
192000,0.435,687.5,0.935,870.0
200000,0.485,-770.0,0.915,702.5
208000,0.46,-195.0,0.945,1330.0
216000,0.45,-750.0,0.94,810.0
224000,0.485,-325.0,0.93,750.0
232000,0.455,-642.5,0.91,1180.0
240000,0.46,-655.0,0.915,1735.0
248000,0.49,835.0,0.895,700.0
256000,0.45,-677.5,0.93,662.5
264000,0.43,717.5,0.92,762.5
272000,0.47,-272.5,0.92,27.5
280000,0.455,-797.5,0.935,1835.0
288000,0.44,-380.0,0.92,680.0
296000,0.43,262.5,0.925,1232.5
304000,0.395,-240.0,0.905,682.5
312000,0.495,-100.0,0.89,97.5
320000,0.41,320.0,0.905,2172.5
328000,0.47,795.0,0.925,625.0
336000,0.47,-560.0,0.9,605.0
344000,0.47,-207.5,0.905,575.0
352000,0.455,-655.0,0.925,862.5
360000,0.44,-152.5,0.905,1202.5
368000,0.475,-682.5,0.91,302.5
376000,0.455,390.0,0.945,745.0
384000,0.42,-715.0,0.945,1587.5
392000,0.46,-122.5,0.915,1217.5
400000,0.435,-940.0,0.895,690.0
408000,0.42,-342.5,0.925,275.0
416000,0.515,-1117.5,0.975,475.0
424000,0.415,-802.5,0.935,825.0
432000,0.445,355.0,0.905,1107.5
440000,0.435,-810.0,0.95,950.0
448000,0.435,-755.0,0.885,1037.5
456000,0.49,-145.0,0.91,640.0
464000,0.465,-380.0,0.94,710.0
472000,0.43,342.5,0.905,470.0
480000,0.44,-350.0,0.965,1004.9999999999999
488000,0.41,-1055.0,0.91,1670.0
496000,0.455,-220.0,0.93,727.5
504000,0.37,-1070.0,0.91,642.5
512000,0.445,-367.5,0.935,820.0
520000,0.4,-882.5,0.905,782.5
528000,0.455,-810.0,0.88,610.0
536000,0.48,-615.0,0.93,787.5
544000,0.425,-390.0,0.945,1397.5
552000,0.495,-742.5,0.91,750.0
560000,0.385,-1120.0,0.905,1140.0
568000,0.515,-967.5,0.95,1322.5
576000,0.39,-870.0,0.935,955.0
584000,0.4,-980.0,0.935,665.0
592000,0.43,-910.0,0.875,567.5
600000,0.44,280.0,0.94,1280.0
608000,0.47,-612.5,0.915,562.5
616000,0.445,-347.5,0.935,775.0
624000,0.49,342.5,0.92,675.0
632000,0.41,-970.0,0.905,622.5
640000,0.41,-827.5,0.92,1670.0
648000,0.555,1087.5,0.915,1217.5
656000,0.475,335.0,0.875,3032.5
664000,0.475,322.5,0.935,757.5
672000,0.52,935.0,0.905,612.5
680000,0.48,-212.5,0.915,1240.0
688000,0.4,-980.0,0.945,1292.5
696000,0.395,-872.5,0.93,657.5
704000,0.47,-677.5,0.925,735.0
712000,0.48,-535.0,0.905,717.5
720000,0.435,-277.5,0.93,730.0
728000,0.41,-460.0,0.93,805.0
736000,0.46,-787.5,0.94,827.5
744000,0.45,-207.5,0.935,780.0
752000,0.44,-877.5,0.92,677.5
760000,0.47,-737.5,0.925,860.0
768000,0.385,-485.0,0.89,562.5
776000,0.39,127.5,0.9,1377.5
784000,0.42,60.0,0.91,587.5
792000,0.45,-315.0,0.94,715.0
800000,0.45,-822.5,0.93,677.5
808000,0.425,-810.0,0.915,1115.0
816000,0.455,-605.0,0.93,1510.0
824000,0.48,-290.0,0.92,295.0
832000,0.465,-765.0,0.94,1297.5
840000,0.44,-805.0,0.92,777.5
848000,0.415,-1022.5,0.96,1127.5
856000,0.42,-877.5,0.935,925.0
864000,0.425,-247.5,0.95,845.0
872000,0.36,-1147.5,0.94,1490.0
880000,0.475,-877.5,0.92,715.0
888000,0.39,-535.0,0.935,952.5
896000,0.445,-1032.5,0.93,797.5
904000,0.435,-195.0,0.91,775.0
912000,0.45,-937.5,0.93,1197.5
920000,0.485,-687.5,0.945,620.0
928000,0.5,-145.0,0.9,775.0
936000,0.425,-862.5,0.95,1482.5
944000,0.485,-517.5,0.93,1280.0
952000,0.43,-762.5,0.89,657.5
960000,0.425,-842.5,0.94,775.0
968000,0.39,-1275.0,0.935,805.0
976000,0.43,-1062.5,0.915,1250.0
984000,0.44,-902.5,0.93,617.5
992000,0.385,-870.0,0.925,1350.0
1000000,0.46,-587.5,0.94,990.0
1008000,0.475,-250.0,0.94,872.5
1016000,0.435,-830.0,0.935,1320.0
1024000,0.425,20.0,0.89,1412.5
1032000,0.45,-67.5,0.915,557.5
1040000,0.395,-427.5,0.91,780.0
1048000,0.435,-872.5,0.92,447.5
1056000,0.485,-72.5,0.925,790.0
1064000,0.415,-822.5,0.935,760.0
1072000,0.385,-907.5,0.915,665.0
1080000,0.46,337.5,0.93,592.5
1088000,0.42,-907.5,0.94,862.5
1096000,0.475,-747.5,0.91,722.5
1104000,0.505,-30.0,0.91,1187.5
1112000,0.465,-802.5,0.93,1270.0
1120000,0.45,882.5,0.915,770.0
1128000,0.485,262.5,0.94,832.5
1136000,0.41,-1162.5,0.93,1272.5
1144000,0.405,-960.0,0.95,747.5
1152000,0.475,-160.0,0.935,832.5
1160000,0.425,-960.0,0.87,580.0
1168000,0.56,-352.5,0.925,755.0
1176000,0.48,-172.5,0.91,732.5
1184000,0.48,-702.5,0.945,727.5
1192000,0.44,-780.0,0.94,737.5
1200000,0.5,-500.0,0.955,947.5
1208000,0.39,-822.5,0.895,390.0
1216000,0.435,-900.0,0.945,867.5
1224000,0.415,-907.5,0.88,555.0
1232000,0.505,-735.0,0.93,705.0
1240000,0.375,-1120.0,0.92,755.0
1248000,0.46,-1135.0,0.915,847.5
1256000,0.45,-937.5,0.94,1462.5
1264000,0.415,-860.0,0.895,1025.0
