episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.545,2595.0,0.935,1372.5
16000,0.575,1067.5,0.93,777.5
24000,0.535,4097.5,0.91,1495.0
32000,0.52,-222.5,0.92,347.5
40000,0.535,-515.0,0.925,-305.0
48000,0.52,82.5,0.945,310.0
56000,0.62,1987.5,0.9,-1262.5
64000,0.525,2807.5,0.92,857.5
72000,0.52,432.5,0.94,1337.5
80000,0.42,2475.0,0.935,352.5
88000,0.465,25.0,0.92,667.5
96000,0.44,-1232.5,0.925,375.0
104000,0.44,-330.0,0.92,2055.0
112000,0.47,1130.0,0.935,1297.5
120000,0.48,-2007.4999999999998,0.915,890.0
128000,0.43,-297.5,0.915,1337.5
136000,0.525,3162.5,0.925,670.0
144000,0.535,1977.5,0.915,1745.0
152000,0.465,-4122.5,0.915,1230.0
160000,0.465,1060.0,0.94,792.5
168000,0.465,-172.5,0.91,662.5
176000,0.48,975.0,0.945,900.0
184000,0.495,-430.0,0.945,795.0
192000,0.5,1732.5,0.95,-172.5
200000,0.515,265.0,0.94,772.5
208000,0.495,780.0,0.9,2165.0
216000,0.5,1930.0,0.895,1175.0
224000,0.485,382.5,0.895,665.0
232000,0.47,1002.5,0.935,270.0
240000,0.505,1607.5,0.925,742.5
248000,0.395,835.0,0.905,1167.5
256000,0.48,2495.0,0.925,1112.5
264000,0.44,1572.5,0.9,687.5
272000,0.475,747.5,0.91,1195.0
280000,0.455,-620.0,0.935,682.5
288000,0.48,2662.5,0.945,870.0
296000,0.545,-450.0,0.93,1922.5
304000,0.53,2450.0,0.95,780.0
312000,0.485,-467.5,0.915,742.5
320000,0.46,-552.5,0.94,1325.0
328000,0.455,-442.5,0.91,397.5
336000,0.505,842.5,0.93,827.5
344000,0.455,405.0,0.925,1235.0
352000,0.425,-3515.0,0.91,575.0
360000,0.515,2917.5,0.95,330.0
368000,0.49,-1000.0,0.955,1342.5
376000,0.505,-565.0,0.925,1215.0
384000,0.465,960.0,0.925,1130.0
392000,0.53,647.5,0.935,765.0
400000,0.525,830.0,0.94,837.5
408000,0.52,-2090.0,0.905,2070.0
416000,0.485,-1632.5,0.93,877.5
424000,0.495,440.0,0.92,740.0
432000,0.53,607.5,0.915,770.0
440000,0.565,2802.5,0.925,712.5
448000,0.48,1002.5,0.935,835.0
456000,0.425,2130.0,0.92,625.0
464000,0.49,-555.0,0.915,652.5
472000,0.525,450.0,0.965,1375.0
480000,0.495,-2307.5,0.955,1707.5
488000,0.42,-622.5,0.915,775.0
496000,0.51,-720.0,0.89,467.5
504000,0.545,4000.0,0.88,-212.5
512000,0.45,-1212.5,0.935,787.5
520000,0.53,-422.5,0.915,777.5
528000,0.475,-1970.0,0.95,67.5
536000,0.465,390.0,0.9,690.0
544000,0.515,1162.5,0.93,-172.5
552000,0.46,-212.5,0.91,1180.0
560000,0.54,1872.5,0.925,675.0
568000,0.485,-1302.5,0.93,1202.5
576000,0.525,920.0,0.91,910.0
584000,0.48,1842.5,0.945,1367.5
592000,0.53,885.0,0.925,147.5
600000,0.46,1777.5,0.94,1290.0
608000,0.545,-1220.0,0.905,1135.0
