episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.545,3722.5,0.955,1415.0
16000,0.61,3790.0,0.92,-707.5
24000,0.545,-2232.5,0.96,920.0
32000,0.54,1382.5,0.925,1257.5
40000,0.545,817.5,0.925,1745.0
48000,0.57,4145.0,0.94,1525.0
56000,0.49,-385.0,0.94,1272.5
64000,0.51,200.0,0.94,1220.0
72000,0.425,1577.5,0.915,142.5
80000,0.46,1260.0,0.89,1055.0
88000,0.54,-372.5,0.915,820.0
96000,0.46,-802.5,0.925,1480.0
104000,0.53,3012.5,0.925,-1707.5
112000,0.535,1292.5,0.945,667.5
120000,0.57,1037.5,0.93,677.5
128000,0.485,2430.0,0.93,-170.0
136000,0.5,-555.0,0.915,1190.0
144000,0.49,-405.0,0.915,1277.5
152000,0.495,1690.0,0.935,762.5
160000,0.64,3517.5,0.915,1597.5
168000,0.625,3722.5,0.89,1017.5000000000001
176000,0.595,6662.5,0.925,2037.5
184000,0.58,4097.5,0.965,2740.0
192000,0.6,3525.0,0.92,220.0
200000,0.45,1040.0,0.91,565.0
208000,0.58,50.0,0.945,875.0
216000,0.59,4445.0,0.87,607.5
224000,0.48,-625.0,0.94,922.5
232000,0.46,-2002.5,0.925,1670.0
240000,0.52,1427.5,0.95,1237.5
248000,0.52,1245.0,0.935,445.0
256000,0.535,1512.5,0.945,687.5
264000,0.59,2495.0,0.945,510.0
272000,0.565,982.5,0.955,1550.0
280000,0.495,2085.0,0.895,955.0
288000,0.51,2245.0,0.93,1242.5
296000,0.415,-2145.0,0.93,872.5
304000,0.53,-1687.5,0.95,1312.5
312000,0.54,-2720.0,0.935,787.5
320000,0.535,1145.0,0.95,1635.0
328000,0.49,167.5,0.935,802.5
336000,0.56,2297.5,0.925,687.5
344000,0.575,1097.5,0.95,727.5
352000,0.445,1817.5,0.92,570.0
360000,0.54,2467.5,0.935,912.5
368000,0.545,-1612.5,0.94,867.5
376000,0.615,417.5,0.945,1365.0
384000,0.54,757.5,0.925,737.5
392000,0.565,1460.0,0.95,725.0
400000,0.525,2992.5,0.94,1385.0
408000,0.505,-207.5,0.885,1162.5
416000,0.58,-1725.0,0.945,1307.5
424000,0.535,422.5,0.95,370.0
432000,0.6,-505.0,0.945,1470.0
