episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.55,6207.5,0.915,140.0
16000,0.565,1582.5,0.935,857.5
24000,0.56,2022.5,0.96,745.0
32000,0.535,452.5,0.925,1277.5
40000,0.52,585.0,0.92,220.0
48000,0.53,667.5,0.955,977.5
56000,0.485,2602.5,0.92,1175.0
64000,0.56,1802.5,0.945,237.5
72000,0.51,3692.5,0.91,570.0
80000,0.585,185.0,0.9,720.0
88000,0.6,6480.0,0.93,497.5
96000,0.47,-480.0,0.905,940.0
104000,0.56,4975.0,0.925,-855.0
112000,0.52,-1070.0,0.94,1050.0
120000,0.525,1482.5,0.94,277.5
128000,0.52,-60.0,0.9,-302.5
136000,0.49,2385.0,0.91,1167.5
144000,0.535,65.0,0.92,730.0
152000,0.485,-3305.0,0.92,105.0
160000,0.545,-325.0,0.925,772.5
168000,0.595,5305.0,0.895,1222.5
176000,0.63,6312.5,0.925,1242.5
184000,0.54,3345.0,0.93,727.5
192000,0.52,-3652.5,0.91,267.5
200000,0.51,455.0,0.92,1035.0
208000,0.555,660.0,0.925,1877.5
216000,0.435,1220.0,0.86,415.0
224000,0.525,1127.5,0.91,1100.0
232000,0.585,2992.5,0.915,1447.5
240000,0.495,-1882.5,0.92,785.0
248000,0.5,-85.0,0.945,375.0
256000,0.505,610.0,0.96,1405.0
264000,0.485,1437.5,0.925,1050.0
272000,0.575,3380.0,0.925,1337.5
280000,0.445,-1895.0,0.915,717.5
288000,0.5,922.5,0.95,1735.0
296000,0.465,-1677.5,0.95,802.5
304000,0.51,-770.0,0.9,1577.5
312000,0.425,-4690.0,0.91,717.5
320000,0.57,412.5,0.915,750.0
328000,0.4,-1900.0,0.96,1825.0
336000,0.46,1760.0,0.925,715.0
344000,0.515,1320.0,0.91,105.0
352000,0.465,367.5,0.93,1232.5
360000,0.51,1290.0,0.915,1432.5
368000,0.505,1482.5,0.94,950.0
376000,0.58,3980.0,0.915,537.5
384000,0.52,-1825.0,0.89,1032.5
392000,0.54,-1097.5,0.935,1902.5
400000,0.465,-3502.5,0.915,1540.0
408000,0.515,-2680.0,0.9,1127.5
416000,0.45,-977.5,0.945,1775.0
424000,0.46,-1790.0,0.955,1790.0
432000,0.595,-135.0,0.955,890.0
440000,0.5,1465.0,0.925,337.5
448000,0.45,1772.5,0.91,1115.0
456000,0.465,4752.5,0.895,1637.5
464000,0.475,2510.0,0.93,660.0
472000,0.525,422.5,0.93,152.5
480000,0.46,757.5,0.95,1717.5
488000,0.43,-340.0,0.91,1190.0
496000,0.555,-27.5,0.92,1167.5
504000,0.45,912.5,0.945,870.0
512000,0.57,2195.0,0.93,717.5
520000,0.6,3927.5,0.94,1397.5
528000,0.46,-1530.0,0.92,1205.0
536000,0.495,425.0,0.93,770.0
544000,0.475,832.5,0.91,697.5
552000,0.48,-925.0,0.915,1637.5
560000,0.545,1702.5,0.925,1590.0
568000,0.51,-1902.5,0.945,1170.0
576000,0.59,2977.5,0.915,225.0
584000,0.505,2877.5,0.915,735.0
592000,0.555,-150.0,0.955,292.5
600000,0.44,-462.5,0.895,587.5
608000,0.53,1522.5,0.925,642.5
616000,0.5,800.0,0.92,665.0
624000,0.6,3247.5,0.95,2132.5
632000,0.455,-2812.5,0.915,735.0
640000,0.575,1657.5,0.885,560.0
648000,0.535,1532.5,0.915,237.5
656000,0.52,1910.0,0.95,1802.5
664000,0.485,1735.0,0.95,1310.0
672000,0.56,1087.5,0.93,1860.0
680000,0.535,1205.0,0.935,1320.0
688000,0.49,1762.5,0.92,1157.5
696000,0.515,1360.0,0.945,752.5
704000,0.525,560.0,0.915,1895.0
712000,0.615,122.5,0.935,1105.0
720000,0.49,535.0,0.925,942.5
728000,0.58,1250.0,0.91,-15.0
736000,0.435,305.0,0.925,517.5
744000,0.455,-2210.0,0.96,817.5
752000,0.455,3332.5,0.96,1780.0
760000,0.45,-4280.0,0.905,632.5
768000,0.56,2155.0,0.91,692.5
776000,0.52,4335.0,0.94,1187.5
784000,0.56,-920.0,0.915,122.5
792000,0.505,-4520.0,0.92,707.5
800000,0.485,-2625.0,0.93,630.0
808000,0.575,2020.0,0.955,817.5
816000,0.47,-555.0,0.955,770.0
824000,0.54,415.0,0.91,357.5
832000,0.545,2272.5,0.93,1145.0
840000,0.465,605.0,0.93,737.5
848000,0.45,57.5,0.935,695.0
856000,0.555,1310.0,0.95,672.5
864000,0.615,3022.5,0.95,1212.5
872000,0.515,90.0,0.925,1632.5
880000,0.465,-2029.9999999999998,0.915,627.5
888000,0.535,-1897.5,0.915,1010.0
896000,0.56,4530.0,0.92,295.0
