episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
75000,0.665,5372.5,0.955,1602.5
150000,0.63,3880.0,0.94,752.5
225000,0.56,1217.5,0.95,-45.0
300000,0.495,-3252.5,0.94,1270.0
375000,0.565,-320.0,0.905,855.0
450000,0.5,1747.5,0.94,877.5
525000,0.54,-2780.0,0.85,-2332.5
600000,0.49,-182.5,0.935,1004.9999999999999
675000,0.5,-4412.5,0.925,2132.5
750000,0.53,487.5,0.94,1647.5
825000,0.5,2317.5,0.925,657.5
900000,0.535,1347.5,0.935,1037.5
975000,0.49,7.5,0.91,612.5
1050000,0.53,120.0,0.91,807.5
1125000,0.51,1590.0,0.91,2990.0
1200000,0.5,-617.5,0.945,1615.0
1275000,0.465,-2990.0,0.955,272.5
1350000,0.495,3392.5,0.94,547.5
1425000,0.495,600.0,0.915,327.5
1500000,0.5,-1170.0,0.92,1475.0
1575000,0.51,-1712.5,0.9,237.5
1650000,0.535,762.5,0.9,582.5
1725000,0.395,-4952.5,0.905,625.0
1800000,0.53,-855.0,0.94,650.0
1875000,0.515,2075.0,0.925,57.5
1950000,0.49,-457.5,0.915,592.5
2025000,0.515,-55.0,0.93,1180.0
2100000,0.56,360.0,0.945,1720.0
2175000,0.5,-2745.0,0.95,1320.0
2250000,0.495,-1175.0,0.94,722.5
2325000,0.53,-2400.0,0.905,567.5
2400000,0.525,-660.0,0.93,1092.5
2475000,0.45,-2462.5,0.915,1410.0
2550000,0.54,277.5,0.925,1000.0
2625000,0.48,-880.0,0.92,1157.5
2700000,0.53,570.0,0.93,1057.5
2775000,0.545,-1780.0,0.915,1877.5
2850000,0.495,-1300.0,0.935,862.5
2925000,0.445,-1422.5,0.905,842.5
3000000,0.465,-3035.0,0.93,1062.5
3075000,0.535,-1580.0,0.945,1255.0
3150000,0.545,597.5,0.93,1187.5
3225000,0.55,2377.5,0.94,930.0
3300000,0.515,2080.0,0.935,785.0
3375000,0.455,-1777.5,0.895,802.5
3450000,0.48,-3942.5,0.915,1247.5
3525000,0.505,-765.0,0.93,1085.0
3600000,0.51,-670.0,0.945,1480.0
3675000,0.505,-80.0,0.925,1507.5
3750000,0.63,547.5,0.925,1087.5
3825000,0.52,-587.5,0.89,495.0
3900000,0.44,-4375.0,0.93,1117.5
3975000,0.465,-1847.5,0.93,632.5
4050000,0.48,255.0,0.945,1855.0
4125000,0.48,1130.0,0.95,2207.5
4200000,0.49,527.5,0.94,497.5
4275000,0.485,1327.5,0.905,72.5
4350000,0.495,-1717.5,0.905,1090.0
4425000,0.44,-780.0,0.92,937.5
4500000,0.54,430.0,0.895,1520.0
4575000,0.455,-1075.0,0.94,1065.0
4650000,0.535,-615.0,0.915,2407.5
4725000,0.5,-2132.5,0.915,1170.0
4800000,0.47,-3480.0,0.945,667.5
4875000,0.435,-572.5,0.945,1412.5
4950000,0.48,-437.5,0.93,1562.5
5025000,0.55,657.5,0.905,1145.0
5100000,0.505,1605.0,0.955,2410.0
5175000,0.505,-2000.0,0.92,1515.0
5250000,0.465,-967.5,0.95,2202.5
5325000,0.455,-2282.5,0.915,1245.0
5400000,0.45,-3415.0,0.925,745.0
5475000,0.435,-3020.0,0.89,840.0
5550000,0.445,-1765.0,0.955,1977.5
5625000,0.485,-1455.0,0.925,1452.5
5700000,0.47,-1790.0,0.94,1655.0
5775000,0.445,-3635.0,0.91,895.0
5850000,0.585,1115.0,0.905,1545.0
5925000,0.48,-3037.5,0.935,1620.0
6000000,0.475,-1727.5,0.96,1115.0
6075000,0.475,287.5,0.94,1427.5
6150000,0.48,-502.49999999999994,0.935,1562.5
