episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
30000,0.565,-2337.5,0.945,575.0
60000,0.52,2230.0,0.93,2462.5
90000,0.48,-1340.0,0.935,1132.5
120000,0.425,-2412.5,0.965,1817.5
150000,0.55,1957.5,0.9,1352.5
180000,0.49,97.5,0.965,1200.0
210000,0.465,-2352.5,0.96,1950.0
240000,0.525,190.0,0.965,950.0
270000,0.48,-3337.5,0.915,2057.5
300000,0.555,-435.0,0.93,2207.5
330000,0.58,-947.5,0.95,1775.0
360000,0.525,-1317.5,0.895,-12.5
390000,0.49,-1320.0,0.94,1030.0
420000,0.445,-2557.5,0.92,225.0
450000,0.43,-2557.5,0.93,1670.0
480000,0.495,-4152.5,0.92,647.5
510000,0.485,-3682.5,0.935,462.5
540000,0.5,-1112.5,0.93,1595.0
570000,0.545,-497.5,0.93,472.5
600000,0.425,-4467.5,0.925,462.5
630000,0.475,-4212.5,0.91,-150.0
660000,0.52,307.5,0.93,750.0
690000,0.41,-5007.5,0.94,2410.0
720000,0.485,400.0,0.93,1447.5
750000,0.485,-3485.0,0.955,2227.5
780000,0.5,-3337.5,0.925,760.0
810000,0.525,17.5,0.92,832.5
840000,0.445,-732.5,0.905,130.0
870000,0.49,-562.5,0.965,1260.0
900000,0.47,-4225.0,0.93,1512.5
930000,0.51,-1595.0,0.97,1837.5
960000,0.43,-3195.0,0.925,-345.0
990000,0.49,-4262.5,0.955,1672.5
1020000,0.49,-1207.5,0.935,577.5
1050000,0.495,-470.0,0.92,-260.0
1080000,0.46,-2932.5,0.905,65.0
1110000,0.465,-3870.0,0.96,1840.0
1140000,0.475,-887.5,0.92,1412.5
1170000,0.455,-2025.0,0.975,1720.0
1200000,0.44,-735.0,0.93,515.0
1230000,0.485,-2477.5,0.95,1215.0
1260000,0.53,-962.5,0.91,-397.5
1290000,0.555,3182.5,0.955,1747.5
1320000,0.48,-1547.5,0.945,1292.5
1350000,0.5,-965.0,0.895,1207.5
1380000,0.45,-2087.5,0.93,1170.0
1410000,0.455,345.0,0.935,1887.5
1440000,0.48,-4585.0,0.88,-737.5
1470000,0.44,-2627.5,0.92,1882.5
1500000,0.515,-687.5,0.925,1925.0
1530000,0.485,10.0,0.935,-142.5
1560000,0.465,-4200.0,0.905,1175.0
1590000,0.44,-2392.5,0.915,1240.0
1620000,0.505,-3275.0,0.94,1955.0
1650000,0.53,805.0,0.955,1642.5
1680000,0.465,-1125.0,0.96,1835.0
1710000,0.49,685.0,0.91,970.0
1740000,0.475,217.5,0.925,755.0
1770000,0.515,-365.0,0.925,1287.5
1800000,0.545,-472.5,0.93,875.0
1830000,0.495,-2807.5,0.94,1655.0
1860000,0.5,-1835.0,0.945,2222.5
1890000,0.545,-587.5,0.945,2022.5
1920000,0.45,-1062.5,0.895,1790.0
1950000,0.52,512.5,0.93,1650.0
1980000,0.495,-2062.5,0.92,1235.0
2010000,0.465,-3540.0,0.92,1157.5
2040000,0.52,30.0,0.925,1087.5
2070000,0.485,-1112.5,0.91,1057.5
2100000,0.475,-1182.5,0.91,872.5
2130000,0.48,562.5,0.935,715.0
2160000,0.45,-2090.0,0.95,2592.5
2190000,0.47,-1670.0,0.915,1467.5
2220000,0.46,-2932.5,0.9,427.5
2250000,0.49,-1835.0,0.895,1360.0
2280000,0.5,-1520.0,0.93,577.5
2310000,0.52,-2607.5,0.925,930.0
2340000,0.495,-2070.0,0.935,570.0
2370000,0.44,-1580.0,0.94,1807.5
2400000,0.51,87.5,0.93,1272.5
2430000,0.515,-570.0,0.94,667.5
2460000,0.48,-2527.5,0.935,2075.0
2490000,0.47,1055.0,0.935,1267.5
2520000,0.545,140.0,0.935,377.5
2550000,0.47,-4140.0,0.93,1020.0
2580000,0.48,-2130.0,0.91,1122.5
2610000,0.45,-1580.0,0.9,1400.0
2640000,0.51,-1542.5,0.945,1092.5
2670000,0.46,-4412.5,0.935,1545.0
2700000,0.51,-2067.5,0.915,1672.5
2730000,0.435,-1450.0,0.915,922.5
2760000,0.485,1207.5,0.95,602.5
2790000,0.455,-4017.5,0.92,560.0
