episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
30000,0.645,890.0,0.94,-67.5
60000,0.52,5617.5,0.915,-695.0
90000,0.605,1107.5,0.9,-595.0
120000,0.545,272.5,0.935,492.5
150000,0.55,2412.5,0.925,1842.5
180000,0.545,-842.5,0.93,912.5
210000,0.52,1014.9999999999999,0.93,1842.5
240000,0.535,255.0,0.925,1047.5
270000,0.49,1440.0,0.92,1320.0
300000,0.545,4620.0,0.935,1597.5
330000,0.53,2535.0,0.955,1572.5
360000,0.495,-2095.0,0.92,647.5
390000,0.515,2060.0,0.9,-687.5
420000,0.605,-1847.5,0.945,1345.0
450000,0.6,1847.5,0.945,1000.0
480000,0.59,2055.0,0.925,1077.5
510000,0.555,1537.5,0.95,1537.5
540000,0.595,1842.5,0.975,1715.0
570000,0.54,-2490.0,0.93,1282.5
600000,0.54,-4117.5,0.96,1130.0
630000,0.53,2087.5,0.93,2305.0
660000,0.45,-770.0,0.935,1462.5
690000,0.505,-2997.5,0.93,297.5
720000,0.475,-4182.5,0.955,2032.5000000000002
750000,0.545,-265.0,0.925,905.0
780000,0.48,-3160.0,0.955,847.5
810000,0.56,-955.0,0.955,1467.5
840000,0.61,267.5,0.915,50.0
870000,0.505,1992.5,0.915,695.0
900000,0.515,1222.5,0.935,1267.5
930000,0.49,-2.5,0.94,787.5
960000,0.55,1640.0,0.95,1702.5
990000,0.545,892.5,0.93,1014.9999999999999
1020000,0.505,2447.5,0.965,955.0
1050000,0.49,-2902.5,0.91,1520.0
1080000,0.59,-35.0,0.945,1897.5
1110000,0.545,-175.0,0.92,1010.0
1140000,0.525,-1965.0,0.925,1855.0
1170000,0.49,-3140.0,0.925,1370.0
1200000,0.515,1245.0,0.925,975.0
1230000,0.495,-2070.0,0.925,1615.0
1260000,0.52,-3252.5,0.935,1330.0
1290000,0.48,532.5,0.93,-375.0
1320000,0.475,-2067.5,0.93,1007.5000000000001
1350000,0.495,-2130.0,0.93,1790.0
1380000,0.52,75.0,0.92,1610.0
1410000,0.53,-617.5,0.92,1182.5
1440000,0.51,-2330.0,0.915,275.0
1470000,0.535,-462.5,0.94,352.5
1500000,0.525,3085.0,0.93,582.5
1530000,0.455,-1362.5,0.96,780.0
1560000,0.53,1077.5,0.935,2295.0
1590000,0.515,1237.5,0.915,555.0
1620000,0.415,-1632.5,0.94,762.5
1650000,0.485,-492.5,0.925,602.5
1680000,0.565,3412.5,0.95,1867.5
1710000,0.545,-1510.0,0.91,150.0
1740000,0.49,-1500.0,0.915,432.5
1770000,0.49,2592.5,0.92,630.0
1800000,0.54,-1902.5,0.935,1127.5
1830000,0.52,-962.5,0.965,1945.0
1860000,0.475,-307.5,0.94,402.5
1890000,0.5,-895.0,0.965,1277.5
1920000,0.475,97.5,0.915,657.5
1950000,0.51,927.5,0.95,1785.0
1980000,0.58,977.5,0.97,2655.0
2010000,0.52,1770.0,0.935,1335.0
2040000,0.47,-3037.5,0.92,1975.0
2070000,0.48,-1682.5,0.92,142.5
2100000,0.475,-1775.0,0.94,555.0
2130000,0.49,-1745.0,0.94,1047.5
2160000,0.45,-1950.0,0.915,752.5
2190000,0.56,-180.0,0.91,2100.0
2220000,0.49,1004.9999999999999,0.925,925.0
2250000,0.495,2422.5,0.965,2152.5
2280000,0.49,3232.5,0.95,2125.0
2310000,0.535,1750.0,0.93,-2.5
2340000,0.595,1162.5,0.94,1800.0
2370000,0.47,-492.5,0.9,1310.0
2400000,0.54,2245.0,0.925,727.5
2430000,0.51,1982.5,0.945,2742.5
2460000,0.59,-450.0,0.935,1142.5
2490000,0.505,-855.0,0.93,1082.5
2520000,0.53,-1855.0,0.92,1427.5
2550000,0.57,2887.5,0.91,497.5
2580000,0.57,1665.0,0.9,700.0
2610000,0.475,-2250.0,0.925,1312.5
2640000,0.535,-2970.0,0.97,1237.5
2670000,0.5,1210.0,0.94,922.5
2700000,0.465,-1457.5,0.955,1585.0
2730000,0.515,-2522.5,0.945,1407.5
2760000,0.515,-1427.5,0.9,472.5
2790000,0.55,1227.5,0.91,-372.5
2820000,0.55,-580.0,0.905,507.49999999999994
2850000,0.465,-1035.0,0.96,1850.0
2880000,0.485,-1680.0,0.955,1402.5
2910000,0.49,2467.5,0.915,1265.0
2940000,0.515,-3217.5,0.885,702.5
2970000,0.54,980.0,0.91,737.5
3000000,0.485,-2067.5,0.935,1045.0
3030000,0.535,-1320.0,0.885,547.5
3060000,0.52,-1410.0,0.92,1445.0
3090000,0.54,1817.5,0.93,510.0
3120000,0.505,-1240.0,0.945,1175.0
3150000,0.5,700.0,0.93,1605.0
3180000,0.545,1317.5,0.93,1675.0
3210000,0.535,-555.0,0.935,1192.5
3240000,0.555,1555.0,0.945,1795.0
3270000,0.45,-3635.0,0.915,2217.5
3300000,0.58,-867.5,0.905,-547.5
3330000,0.5,-1762.5,0.895,1502.5
3360000,0.52,487.5,0.945,2070.0
3390000,0.575,422.5,0.895,1412.5
3420000,0.545,-737.5,0.92,430.0
3450000,0.5,2577.5,0.935,1785.0
3480000,0.495,-1322.5,0.905,290.0
3510000,0.46,-2395.0,0.94,1762.5
3540000,0.42,-285.0,0.945,627.5
3570000,0.52,1445.0,0.925,1187.5
3600000,0.49,2395.0,0.92,935.0
3630000,0.5,-1452.5,0.935,460.0
3660000,0.52,922.5,0.965,1222.5
3690000,0.545,5752.5,0.95,1527.5
3720000,0.56,1540.0,0.935,1430.0
3750000,0.555,-377.5,0.935,1770.0
3780000,0.525,1010.0,0.895,657.5
3810000,0.53,-4140.0,0.945,962.5
3840000,0.545,-1662.5,0.93,752.5
3870000,0.495,-120.0,0.91,1975.0
3900000,0.49,-2495.0,0.945,1515.0
3930000,0.54,1092.5,0.93,2605.0
3960000,0.465,1812.5,0.94,652.5
3990000,0.565,-127.5,0.94,592.5
4020000,0.545,-1092.5,0.955,1507.5
4050000,0.46,310.0,0.945,1225.0
4080000,0.57,-425.0,0.95,2102.5
4110000,0.57,2760.0,0.92,1147.5
4140000,0.535,2787.5,0.92,1507.5
4170000,0.53,-710.0,0.93,-582.5
4200000,0.565,-3397.5,0.95,1100.0
4230000,0.59,4280.0,0.92,1075.0
4260000,0.475,-1425.0,0.92,1675.0
4290000,0.51,1457.5,0.935,1172.5
4320000,0.525,-910.0,0.92,1062.5
4350000,0.545,-500.0,0.93,727.5
4380000,0.53,-925.0,0.88,757.5
4410000,0.535,6330.0,0.95,867.5
4440000,0.495,-2922.5,0.945,1177.5
4470000,0.48,-325.0,0.95,540.0
4500000,0.51,440.0,0.93,1747.5
4530000,0.585,2145.0,0.885,-385.0
4560000,0.495,1030.0,0.905,777.5
4590000,0.585,1115.0,0.95,1145.0
4620000,0.535,-317.5,0.95,1990.0
4650000,0.55,3335.0,0.945,782.5
4680000,0.55,-815.0,0.925,1367.5
4710000,0.44,-2580.0,0.935,1200.0
4740000,0.605,1330.0,0.93,2060.0
4770000,0.55,6117.5,0.92,1080.0
4800000,0.465,-2850.0,0.945,810.0
4830000,0.5,-3265.0,0.94,1437.5
4860000,0.515,3150.0,0.905,2130.0
4890000,0.535,-435.0,0.915,1660.0
4920000,0.505,-4447.5,0.905,1040.0
4950000,0.59,2332.5,0.925,1372.5
4980000,0.535,-1970.0,0.955,1312.5
5010000,0.56,-1217.5,0.97,1185.0
5040000,0.485,-435.0,0.945,1212.5
5070000,0.575,2450.0,0.94,730.0
5100000,0.57,-2277.5,0.96,1195.0
5130000,0.475,187.5,0.94,802.5
5160000,0.57,-2540.0,0.92,1202.5
5190000,0.495,-1047.5,0.935,1157.5
5220000,0.545,3430.0,0.93,1255.0
5250000,0.56,467.5,0.94,690.0
5280000,0.5,-2175.0,0.89,1122.5
5310000,0.65,4455.0,0.955,1677.5
5340000,0.485,-2472.5,0.96,1332.5
5370000,0.55,-2390.0,0.95,1102.5
5400000,0.56,-987.5,0.93,1262.5
