episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.58,-217.5,0.92,1120.0
16000,0.48,1077.5,0.91,-807.5
24000,0.52,3335.0,0.915,185.0
32000,0.58,8217.5,0.93,187.5
40000,0.545,-1485.0,0.945,835.0
48000,0.595,-220.0,0.925,325.0
56000,0.575,2512.5,0.93,577.5
64000,0.46,350.0,0.925,670.0
72000,0.53,1027.5,0.93,872.5
80000,0.43,-1975.0,0.93,1285.0
88000,0.555,552.5,0.915,820.0
96000,0.55,2707.5,0.91,1250.0
104000,0.55,732.5,0.905,147.5
112000,0.51,-317.5,0.89,560.0
120000,0.5,2465.0,0.925,1577.5
128000,0.53,702.5,0.915,1597.5
136000,0.49,472.5,0.9,817.5
144000,0.44,192.5,0.92,1247.5
152000,0.545,4845.0,0.94,2277.5
160000,0.59,-3340.0,0.94,-265.0
168000,0.525,-290.0,0.94,2210.0
176000,0.51,-210.0,0.93,777.5
184000,0.5,1272.5,0.925,125.0
192000,0.49,2792.5,0.9,1637.5
200000,0.505,1470.0,0.9,705.0
208000,0.52,-807.5,0.935,847.5
216000,0.495,660.0,0.91,817.5
224000,0.53,-2357.5,0.9,-342.5
232000,0.44,-1517.5,0.945,812.5
240000,0.47,-52.5,0.965,1517.5
248000,0.575,4155.0,0.925,1580.0
256000,0.52,567.5,0.94,790.0
264000,0.495,-2615.0,0.915,1655.0
272000,0.49,-257.5,0.915,732.5
280000,0.515,-2667.5,0.94,1470.0
288000,0.485,2132.5,0.91,-260.0
296000,0.53,-1822.5,0.925,150.0
304000,0.575,4447.5,0.955,1875.0
312000,0.455,-502.49999999999994,0.935,1195.0
320000,0.44,-1937.5,0.93,907.5
328000,0.55,-805.0,0.935,820.0
336000,0.54,-122.5,0.95,360.0
344000,0.62,982.5,0.945,1357.5
352000,0.535,-550.0,0.95,815.0
360000,0.55,2145.0,0.925,707.5
368000,0.49,870.0,0.95,1007.5000000000001
376000,0.52,570.0,0.9,1455.0
384000,0.565,735.0,0.935,575.0
392000,0.53,3742.5,0.95,760.0
400000,0.545,-1590.0,0.945,1120.0
408000,0.505,147.5,0.925,192.5
416000,0.505,125.0,0.9,567.5
424000,0.53,1192.5,0.9,675.0
432000,0.445,-607.5,0.93,1187.5
440000,0.45,-202.5,0.955,1345.0
448000,0.455,-1272.5,0.905,1150.0
456000,0.55,0.0,0.93,832.5
464000,0.575,4545.0,0.925,765.0
472000,0.485,3890.0,0.94,1262.5
480000,0.6,1515.0,0.925,1942.5
488000,0.51,337.5,0.905,1050.0
496000,0.585,137.5,0.925,1360.0
504000,0.57,2267.5,0.93,1390.0
512000,0.48,-1300.0,0.965,1382.5
520000,0.55,1772.5,0.915,465.0
528000,0.47,-1155.0,0.925,1735.0
536000,0.53,567.5,0.935,710.0
544000,0.595,2212.5,0.945,1230.0
552000,0.545,1440.0,0.945,1465.0
560000,0.505,1240.0,0.93,717.5
568000,0.53,992.5,0.935,1392.5
576000,0.575,2265.0,0.93,1532.5
584000,0.595,-97.5,0.935,2145.0
592000,0.61,1527.5,0.92,857.5
600000,0.455,-2747.5,0.935,842.5
608000,0.485,215.0,0.955,905.0
616000,0.46,-17.5,0.915,1332.5
624000,0.445,1470.0,0.935,777.5
632000,0.57,-1892.5,0.945,820.0
640000,0.505,-1095.0,0.95,1452.5
648000,0.58,1175.0,0.945,1320.0
656000,0.515,892.5,0.95,740.0
664000,0.53,2877.5,0.925,1125.0
672000,0.53,1192.5,0.915,902.5
680000,0.455,1235.0,0.89,667.5
688000,0.615,7532.5,0.93,802.5
696000,0.58,3347.5,0.895,612.5
704000,0.49,-292.5,0.945,1365.0
712000,0.575,1972.5,0.94,855.0
720000,0.535,915.0,0.945,612.5
728000,0.475,-1117.5,0.92,685.0
736000,0.6,4085.0,0.895,1047.5
744000,0.415,-1305.0,0.95,1427.5
752000,0.49,-445.0,0.935,680.0
760000,0.51,2262.5,0.965,875.0
768000,0.47,1575.0,0.925,705.0
776000,0.55,2515.0,0.95,577.5
784000,0.57,2387.5,0.95,965.0
792000,0.58,1557.5,0.945,937.5
800000,0.57,-1830.0,0.92,777.5
808000,0.47,-422.5,0.935,-45.0
816000,0.61,5397.5,0.955,770.0
824000,0.54,-1495.0,0.955,870.0
832000,0.54,-277.5,0.855,620.0
840000,0.51,-397.5,0.925,752.5
848000,0.51,-392.5,0.915,1230.0
856000,0.48,37.5,0.95,827.5
