episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
30000,0.675,6870.0,0.915,-2055.0
60000,0.52,-125.0,0.935,2235.0
90000,0.605,1942.5,0.92,-110.0
120000,0.46,-2345.0,0.905,487.5
150000,0.53,395.0,0.935,2377.5
180000,0.515,605.0,0.915,995.0
210000,0.525,-3077.5,0.94,1912.5
240000,0.47,-1162.5,0.935,1055.0
270000,0.485,-942.5,0.92,975.0
300000,0.545,3072.5,0.935,867.5
330000,0.555,1790.0,0.935,462.5
360000,0.55,85.0,0.95,1545.0
390000,0.505,-335.0,0.93,1235.0
420000,0.51,-572.5,0.95,1527.5
450000,0.55,-2705.0,0.945,57.5
480000,0.54,-1300.0,0.91,380.0
510000,0.49,-935.0,0.94,1250.0
540000,0.57,2802.5,0.945,680.0
570000,0.49,-2775.0,0.935,1057.5
600000,0.48,372.5,0.98,2207.5
630000,0.47,-985.0,0.945,747.5
660000,0.43,-2230.0,0.935,1500.0
690000,0.535,1895.0,0.93,1235.0
720000,0.56,1045.0,0.905,690.0
750000,0.52,-2742.5,0.955,1027.5
780000,0.54,-1560.0,0.975,1507.5
810000,0.51,-3805.0,0.945,1392.5
840000,0.57,-1252.5,0.915,895.0
870000,0.5,-582.5,0.92,715.0
900000,0.445,-2340.0,0.945,1682.5
930000,0.555,2035.0000000000002,0.925,630.0
960000,0.515,-2105.0,0.92,1792.5
990000,0.545,2372.5,0.94,1167.5
1020000,0.545,1122.5,0.92,597.5
1050000,0.465,415.0,0.9,730.0
1080000,0.55,965.0,0.93,1205.0
1110000,0.5,-1720.0,0.955,1390.0
1140000,0.52,1897.5,0.915,2297.5
1170000,0.48,12.5,0.905,1525.0
1200000,0.53,1565.0,0.92,2152.5
1230000,0.58,552.5,0.95,1942.5
1260000,0.57,335.0,0.925,1722.5
1290000,0.535,1585.0,0.96,1517.5
1320000,0.5,-940.0,0.915,1217.5
1350000,0.505,-1415.0,0.915,1400.0
1380000,0.545,372.5,0.95,1537.5
1410000,0.565,-922.5,0.93,1390.0
1440000,0.535,-1442.5,0.92,790.0
1470000,0.515,-4702.5,0.95,1040.0
1500000,0.465,-2237.5,0.92,1747.5
1530000,0.51,-1512.5,0.95,1180.0
1560000,0.49,135.0,0.945,1192.5
1590000,0.49,-2882.5,0.905,1667.5
1620000,0.495,-2807.5,0.945,787.5
1650000,0.49,-1217.5,0.935,840.0
1680000,0.525,420.0,0.91,1667.5
1710000,0.53,987.5,0.935,1720.0
1740000,0.555,-2037.5,0.93,987.5
1770000,0.5,710.0,0.925,1232.5
1800000,0.4,-4667.5,0.94,980.0
1830000,0.58,2567.5,0.98,1792.5
1860000,0.555,2187.5,0.915,595.0
1890000,0.485,-3042.5,0.96,1160.0
1920000,0.475,-3577.5,0.93,1692.5
1950000,0.5,1142.5,0.945,812.5
1980000,0.59,-2047.4999999999998,0.94,795.0
2010000,0.48,-4237.5,0.95,780.0
2040000,0.51,-207.5,0.93,1477.5
2070000,0.56,1860.0,0.96,1192.5
2100000,0.535,-1405.0,0.935,567.5
2130000,0.49,-2045.0,0.92,1117.5
2160000,0.495,-200.0,0.91,1022.5
2190000,0.44,-335.0,0.93,842.5
2220000,0.51,-590.0,0.94,685.0
2250000,0.575,1085.0,0.945,1737.5
2280000,0.545,845.0,0.94,1235.0
2310000,0.575,632.5,0.91,515.0
2340000,0.43,-740.0,0.94,1085.0
2370000,0.53,-1722.5,0.915,395.0
2400000,0.515,-2290.0,0.945,1642.5
2430000,0.515,-530.0,0.945,2815.0
2460000,0.535,-650.0,0.93,925.0
2490000,0.535,-1285.0,0.945,1102.5
2520000,0.53,-995.0,0.925,2032.5000000000002
2550000,0.515,-905.0,0.915,1502.5
2580000,0.455,-3755.0,0.925,965.0
2610000,0.445,-5722.5,0.885,327.5
2640000,0.485,-3047.5,0.945,1662.5
2670000,0.48,-3960.0,0.935,1262.5
2700000,0.445,-5027.5,0.965,1300.0
2730000,0.52,-3192.5,0.92,315.0
2760000,0.54,-2080.0,0.925,1020.0
2790000,0.5,-2522.5,0.93,222.5
2820000,0.47,-2465.0,0.945,-7.5
2850000,0.49,-4292.5,0.935,717.5
2880000,0.515,-420.0,0.945,1060.0
2910000,0.475,-1475.0,0.955,1160.0
2940000,0.47,-2480.0,0.91,1095.0
2970000,0.52,1440.0,0.94,1097.5
3000000,0.45,-857.5,0.935,1780.0
3030000,0.485,-822.5,0.945,1505.0
3060000,0.5,-200.0,0.945,1162.5
3090000,0.48,997.5,0.95,1305.0
3120000,0.47,-2292.5,0.94,1045.0
3150000,0.46,-2735.0,0.935,1092.5
3180000,0.545,-980.0,0.925,1177.5
3210000,0.505,-890.0,0.925,652.5
3240000,0.44,532.5,0.925,1405.0
3270000,0.485,-2300.0,0.93,1387.5
3300000,0.475,-1950.0,0.94,1350.0
3330000,0.49,-4170.0,0.93,1330.0
3360000,0.49,-1310.0,0.92,1175.0
3390000,0.44,-707.5,0.93,1672.5
3420000,0.51,-3692.5,0.92,1987.5
3450000,0.475,-2287.5,0.95,1587.5
3480000,0.505,-1330.0,0.94,1150.0
3510000,0.48,20.0,0.96,1677.5
3540000,0.45,-1485.0,0.905,457.5
3570000,0.51,15.0,0.915,1125.0
3600000,0.515,762.5,0.925,1622.5
3630000,0.545,4727.5,0.93,1620.0
3660000,0.475,-3045.0,0.93,967.5
3690000,0.61,5135.0,0.92,1222.5
3720000,0.495,1082.5,0.925,1722.5
3750000,0.57,2267.5,0.93,1332.5
3780000,0.475,1002.5,0.935,1717.5
3810000,0.465,-1450.0,0.905,1150.0
3840000,0.48,1745.0,0.925,1677.5
3870000,0.5,-1570.0,0.93,1007.5000000000001
3900000,0.55,-1687.5,0.935,865.0
3930000,0.465,-2777.5,0.93,1282.5
3960000,0.505,2317.5,0.935,885.0
3990000,0.505,-3197.5,0.89,1490.0
4020000,0.505,-1045.0,0.935,965.0
4050000,0.47,-3092.5,0.94,1795.0
4080000,0.515,-1575.0,0.955,757.5
4110000,0.53,80.0,0.93,1360.0
4140000,0.48,-3425.0,0.94,1432.5
4170000,0.51,-2770.0,0.915,540.0
4200000,0.57,1837.5,0.925,1130.0
4230000,0.5,-1617.5,0.925,1550.0
4260000,0.54,1202.5,0.945,1322.5
4290000,0.545,3140.0,0.945,1175.0
4320000,0.555,4952.5,0.925,1150.0
4350000,0.53,-2197.5,0.925,1315.0
4380000,0.575,4720.0,0.92,1287.5
4410000,0.525,-515.0,0.945,1185.0
4440000,0.49,-1985.0,0.925,935.0
4470000,0.605,490.0,0.945,955.0
4500000,0.58,1072.5,0.925,1845.0
4530000,0.425,-4585.0,0.92,1112.5
4560000,0.51,-330.0,0.93,1042.5
4590000,0.52,1952.5,0.925,1080.0
4620000,0.52,-3365.0,0.93,1922.5
4650000,0.51,885.0,0.945,1265.0
4680000,0.57,2195.0,0.945,1040.0
4710000,0.56,2057.5,0.945,1035.0
4740000,0.505,1585.0,0.965,1042.5
4770000,0.49,-1260.0,0.93,1415.0
4800000,0.535,2050.0,0.915,1270.0
4830000,0.485,-172.5,0.95,1375.0
4860000,0.515,452.5,0.92,857.5
4890000,0.54,3295.0,0.955,1527.5
4920000,0.545,692.5,0.935,1110.0
4950000,0.53,-2875.0,0.925,1357.5
4980000,0.5,1642.5,0.91,1802.5
5010000,0.505,1050.0,0.915,1092.5
5040000,0.505,-2622.5,0.945,1370.0
5070000,0.51,-697.5,0.905,827.5
5100000,0.48,-1442.5,0.92,867.5
5130000,0.495,-255.0,0.925,1097.5
5160000,0.505,-3540.0,0.94,1762.5
5190000,0.505,-1827.5,0.92,1130.0
5220000,0.465,-5322.5,0.95,1387.5
5250000,0.475,-30.0,0.93,1042.5
5280000,0.535,910.0,0.9,852.5
5310000,0.54,-4220.0,0.93,952.5
5340000,0.545,-330.0,0.91,1317.5
5370000,0.605,1757.5,0.915,760.0
5400000,0.525,965.0,0.925,1097.5
5430000,0.51,-1725.0,0.93,1055.0
5460000,0.51,990.0,0.925,762.5
