episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
4000,0.8,13017.5,0.935,-1822.5
8000,0.825,12642.5,0.905,-5635.0
12000,0.74,10592.5,0.95,-455.0
16000,0.825,12262.5,0.935,-2782.5
20000,0.8,9290.0,0.915,-3722.5
24000,0.76,8020.0,0.76,-2942.5
28000,0.77,11200.0,0.89,-2267.5
32000,0.655,13027.5,0.795,-3760.0
36000,0.785,13990.0,0.94,-680.0
40000,0.79,18027.5,0.845,-3710.0
44000,0.755,16745.0,0.89,-1697.5
48000,0.815,17540.0,0.89,-4630.0
52000,0.835,16467.5,0.905,-3380.0
56000,0.745,12972.5,0.85,-277.5
60000,0.675,4105.0,0.825,-4365.0
64000,0.72,10367.5,0.85,-2882.5
68000,0.705,18077.5,0.86,-3672.5
72000,0.76,11775.0,0.865,-2715.0
76000,0.73,19280.0,0.755,-4092.5000000000005
80000,0.82,13222.5,0.905,-1815.0
84000,0.74,9527.5,0.835,-1617.5
88000,0.765,17432.5,0.855,-1990.0
92000,0.675,17757.5,0.75,-1490.0
96000,0.73,17730.0,0.835,220.0
100000,0.68,14780.0,0.865,-1045.0
104000,0.7,13727.5,0.83,-5252.5
108000,0.75,15197.5,0.825,-3592.5
112000,0.745,12527.5,0.865,-2410.0
116000,0.8,14387.5,0.89,-4257.5
120000,0.7,11427.5,0.815,-4210.0
124000,0.75,15987.5,0.875,-787.5
128000,0.75,12870.0,0.89,-2062.5
132000,0.745,9767.5,0.91,-4045.0
136000,0.72,11062.5,0.87,-4657.5
140000,0.695,10502.5,0.885,-3580.0
144000,0.73,5272.5,0.91,-1670.0
148000,0.675,3110.0,0.835,-2122.5
152000,0.67,12095.0,0.845,792.5
156000,0.73,9357.5,0.89,-1270.0
160000,0.68,8982.5,0.85,-1237.5
164000,0.72,7587.5,0.905,-1105.0
168000,0.725,13537.5,0.865,-2785.0
172000,0.785,10345.0,0.845,-982.5
176000,0.795,18087.5,0.9,-2150.0
180000,0.735,9707.5,0.815,-6162.5
184000,0.675,15007.5,0.89,-5305.0
188000,0.615,11282.5,0.815,-4662.5
192000,0.665,7050.0,0.855,-3207.5
196000,0.695,8377.5,0.89,-55.0
200000,0.61,6707.5,0.82,-2322.5
204000,0.665,10425.0,0.855,-3850.0
208000,0.675,8272.5,0.86,-1897.5
212000,0.675,9765.0,0.795,-3490.0
216000,0.725,15377.5,0.9,-2935.0
220000,0.62,10662.5,0.785,-3540.0
224000,0.665,12652.5,0.85,-1122.5
228000,0.715,12782.5,0.94,-2160.0
232000,0.66,6570.0,0.94,-1352.5
236000,0.69,9235.0,0.895,-50.0
240000,0.72,15942.5,0.845,-3590.0
244000,0.695,12745.0,0.86,-1400.0
248000,0.715,9352.5,0.83,-1245.0
252000,0.705,12585.0,0.795,-2855.0
256000,0.645,12105.0,0.83,-1157.5
260000,0.7,9910.0,0.85,-4035.0
264000,0.705,18670.0,0.805,-5442.5
268000,0.61,7820.0,0.805,-3000.0
272000,0.715,10067.5,0.82,-2662.5
276000,0.695,9445.0,0.9,-192.5
280000,0.655,3465.0,0.885,-4345.0
284000,0.63,10595.0,0.815,-1845.0
288000,0.655,8437.5,0.835,-3140.0
292000,0.655,5205.0,0.885,-1317.5
