mode,eps_min,alpha_min,weight
absorption,2.2559,0.030903,1
absorption,1.4919,0.051444,2
absorption,38.2210,0.448778,1
absorption,4.0390,0.119311,1
absorption,15.7094,0.144654,1
absorption,2.0100,0.063417,2
absorption,1.3342,0.104683,8
