mode,eps_min,alpha_min,weight
absorption,1.0630,0.015221,3
absorption,0.7813,0.012199,5
absorption,5.2963,0.082692,3
absorption,1.7739,0.032696,5
absorption,2.3546,0.033390,4
absorption,115.7168,1.640963,2
absorption,4.7840,0.069334,5
absorption,3.4868,0.050533,2
