episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
30000,0.55,2085.0,0.93,-882.5
60000,0.59,1052.5,0.935,1700.0
90000,0.52,-515.0,0.915,1532.5
120000,0.57,1900.0,0.945,1377.5
150000,0.545,-52.5,0.95,712.5
180000,0.49,-2297.5,0.935,2017.5
210000,0.47,-2442.5,0.89,950.0
240000,0.47,-4955.0,0.93,882.5
270000,0.4,-3747.5,0.935,632.5
300000,0.455,1365.0,0.955,915.0
330000,0.505,-3367.5,0.95,635.0
360000,0.51,225.0,0.885,685.0
390000,0.545,-1502.5,0.92,1220.0
420000,0.5,-755.0,0.93,1920.0
450000,0.505,210.0,0.9,-217.5
480000,0.495,-772.5,0.945,1455.0
510000,0.465,-1285.0,0.965,1180.0
540000,0.545,-2137.5,0.955,917.5
570000,0.51,-3760.0,0.9,597.5
600000,0.56,2452.5,0.945,2777.5
630000,0.485,-1907.5,0.95,2029.9999999999998
660000,0.55,-655.0,0.91,772.5
690000,0.51,-3795.0,0.91,605.0
720000,0.485,477.5,0.93,1847.5
750000,0.53,-2067.5,0.91,1602.5
780000,0.5,-315.0,0.925,-17.5
810000,0.515,2590.0,0.92,1372.5
840000,0.45,-5820.0,0.92,272.5
870000,0.515,705.0,0.95,2267.5
900000,0.39,-1472.5,0.935,862.5
930000,0.485,-1535.0,0.9,117.5
960000,0.44,-1267.5,0.905,-315.0
990000,0.44,-3207.5,0.96,1095.0
1020000,0.535,-427.5,0.935,-262.5
1050000,0.525,-1117.5,0.925,930.0
1080000,0.47,-2977.5,0.95,1620.0
1110000,0.465,1180.0,0.9,567.5
1140000,0.465,-2495.0,0.93,767.5
1170000,0.53,-2260.0,0.94,757.5
1200000,0.435,-2460.0,0.935,1355.0
1230000,0.545,-1505.0,0.94,887.5
1260000,0.555,1190.0,0.945,1867.5
1290000,0.495,-3410.0,0.95,765.0
1320000,0.49,-1627.5,0.9,647.5
1350000,0.455,-1080.0,0.95,1110.0
1380000,0.49,-2665.0,0.94,1050.0
1410000,0.43,-2090.0,0.905,1237.5
1440000,0.47,-3292.5,0.94,1710.0
1470000,0.47,-2475.0,0.9,505.0
1500000,0.515,-1562.5,0.935,635.0
1530000,0.5,-2102.5,0.945,1357.5
1560000,0.465,-1177.5,0.93,2377.5
1590000,0.475,-2890.0,0.945,760.0
1620000,0.505,-262.5,0.905,65.0
1650000,0.51,-795.0,0.925,1630.0
1680000,0.545,1490.0,0.925,1255.0
1710000,0.545,-502.49999999999994,0.91,715.0
1740000,0.49,-1660.0,0.905,350.0
1770000,0.495,-1012.5,0.94,1985.0
1800000,0.495,180.0,0.93,1210.0
1830000,0.42,-3897.5,0.91,1562.5
1860000,0.42,-4315.0,0.93,932.5
1890000,0.41,-5110.0,0.93,1300.0
1920000,0.465,1052.5,0.925,2717.5
1950000,0.41,-2837.5,0.955,1705.0
1980000,0.525,-2755.0,0.93,1217.5
2010000,0.455,-2350.0,0.945,1212.5
2040000,0.47,-790.0,0.94,1502.5
2070000,0.505,-422.5,0.96,1592.5
2100000,0.52,-1907.5,0.925,525.0
2130000,0.535,2142.5,0.915,1465.0
2160000,0.485,-980.0,0.93,1945.0
2190000,0.49,-945.0,0.91,140.0
2220000,0.485,1437.5,0.94,1205.0
2250000,0.55,-1200.0,0.925,472.5
2280000,0.47,-1957.5,0.89,997.5
2310000,0.44,-1275.0,0.905,350.0
2340000,0.5,1190.0,0.925,-1857.5
2370000,0.435,115.0,0.905,587.5
2400000,0.49,-3275.0,0.935,1860.0
2430000,0.52,-790.0,0.91,2022.5
2460000,0.47,-1552.5,0.97,1407.5
2490000,0.44,-3977.5,0.905,1790.0
2520000,0.45,-1690.0,0.93,1117.5
2550000,0.525,442.5,0.94,1330.0
2580000,0.455,-2330.0,0.905,562.5
2610000,0.445,-2552.5,0.895,117.5
2640000,0.53,-1822.5,0.91,760.0
2670000,0.52,-217.5,0.915,350.0
2700000,0.465,-20.0,0.905,165.0
2730000,0.425,-2862.5,0.9,1405.0
2760000,0.48,-3065.0,0.915,1980.0
2790000,0.54,-1252.5,0.94,1052.5
2820000,0.46,-97.5,0.895,-100.0
2850000,0.505,-2357.5,0.905,565.0
2880000,0.47,-4212.5,0.945,1277.5
2910000,0.44,-3135.0,0.925,855.0
2940000,0.46,127.5,0.93,-112.5
2970000,0.465,-2605.0,0.925,45.0
3000000,0.465,-2220.0,0.935,2009.9999999999998
3030000,0.465,-2532.5,0.935,1227.5
3060000,0.445,-2875.0,0.93,907.5
3090000,0.465,-2167.5,0.935,825.0
3120000,0.47,-867.5,0.905,2107.5
3150000,0.43,-3642.5,0.925,947.5
3180000,0.48,910.0,0.95,1400.0
3210000,0.41,-2352.5,0.95,2187.5
3240000,0.48,-4240.0,0.93,892.5
3270000,0.45,-3430.0,0.91,1442.5
3300000,0.485,-2872.5,0.96,885.0
3330000,0.45,-3585.0,0.94,1460.0
3360000,0.455,-542.5,0.955,615.0
3390000,0.555,322.5,0.925,1377.5
3420000,0.465,-2932.5,0.91,1372.5
3450000,0.51,-97.5,0.93,1822.5
3480000,0.485,-1852.5,0.96,2860.0
3510000,0.49,897.5,0.94,992.5
3540000,0.495,-145.0,0.945,1917.5
3570000,0.465,-3537.5,0.96,1775.0
3600000,0.45,-3665.0,0.91,175.0
3630000,0.46,-232.5,0.925,922.5
3660000,0.43,-4807.5,0.925,1365.0
3690000,0.49,-1417.5,0.925,1607.5
3720000,0.485,-3847.5,0.915,962.5
3750000,0.46,-297.5,0.935,985.0
3780000,0.45,-2587.5,0.89,-200.0
3810000,0.535,-1427.5,0.925,1730.0
3840000,0.49,-1125.0,0.895,700.0
3870000,0.445,-2220.0,0.92,1057.5
3900000,0.465,-3820.0,0.935,1025.0
3930000,0.49,-1265.0,0.905,435.0
3960000,0.465,-3430.0,0.91,165.0
3990000,0.415,-3350.0,0.935,1030.0
4020000,0.49,-3115.0,0.975,1917.5
4050000,0.485,-1112.5,0.93,1355.0
4080000,0.5,-1450.0,0.93,275.0
4110000,0.465,-4050.0,0.94,1050.0
4140000,0.475,-1332.5,0.915,792.5
4170000,0.525,240.0,0.935,617.5
4200000,0.48,-1857.5,0.905,120.0
4230000,0.475,-3382.5,0.965,1417.5
4260000,0.465,-2542.5,0.92,1150.0
4290000,0.47,-482.5,0.915,2072.5
4320000,0.485,-3540.0,0.925,970.0
4350000,0.43,-322.5,0.95,1857.5
4380000,0.445,-1932.5,0.925,1667.5
