episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.54,1872.5,0.96,1107.5
16000,0.595,2675.0,0.94,1970.0
24000,0.65,1125.0,0.98,1092.5
32000,0.58,845.0,0.935,770.0
40000,0.555,1380.0,0.92,1092.5
48000,0.555,3492.5,0.925,170.0
56000,0.42,2082.5,0.94,297.5
64000,0.475,-2225.0,0.89,542.5
72000,0.43,2152.5,0.92,737.5
80000,0.59,5510.0,0.895,-242.5
88000,0.505,595.0,0.925,825.0
96000,0.515,-360.0,0.89,982.5
104000,0.535,2245.0,0.94,917.5
112000,0.55,70.0,0.94,2240.0
120000,0.54,-857.5,0.91,192.5
128000,0.52,-1035.0,0.96,1977.5
136000,0.48,-2355.0,0.93,835.0
144000,0.47,2047.4999999999998,0.935,1367.5
152000,0.515,985.0,0.935,2840.0
160000,0.545,1977.5,0.905,247.5
168000,0.49,2852.5,0.915,1255.0
176000,0.505,675.0,0.94,1400.0
184000,0.54,-2192.5,0.94,1075.0
192000,0.54,2457.5,0.955,1127.5
200000,0.48,-2547.5,0.92,690.0
208000,0.54,-1780.0,0.93,747.5
216000,0.49,1067.5,0.89,1622.5
224000,0.605,192.5,0.95,777.5
232000,0.465,307.5,0.92,2735.0
240000,0.49,530.0,0.945,755.0
248000,0.495,-947.5,0.915,977.5
256000,0.465,1852.5,0.94,865.0
264000,0.61,1337.5,0.935,1752.5
272000,0.57,2152.5,0.94,2237.5
280000,0.5,2610.0,0.915,910.0
288000,0.49,-1227.5,0.95,1367.5
296000,0.475,-842.5,0.93,1272.5
304000,0.57,167.5,0.95,2340.0
312000,0.51,-3892.5,0.945,1797.5
320000,0.63,7482.5,0.95,812.5
328000,0.535,1402.5,0.96,1860.0
336000,0.59,4327.5,0.935,767.5
344000,0.54,4352.5,0.9,1167.5
352000,0.49,837.5,0.95,905.0
360000,0.51,3105.0,0.92,1180.0
368000,0.46,1860.0,0.97,1870.0
376000,0.545,1675.0,0.945,925.0
384000,0.495,-2290.0,0.905,1122.5
392000,0.595,-12.5,0.96,865.0
400000,0.46,-1405.0,0.95,1332.5
408000,0.525,1777.5,0.905,200.0
416000,0.53,1967.5,0.945,795.0
424000,0.555,4437.5,0.96,1057.5
432000,0.55,1162.5,0.94,1505.0
440000,0.5,-2615.0,0.96,2265.0
448000,0.455,-3055.0,0.96,897.5
456000,0.495,-400.0,0.93,-47.5
464000,0.575,3802.5,0.945,1222.5
472000,0.535,680.0,0.945,1390.0
480000,0.42,-302.5,0.945,1842.5
488000,0.52,-487.5,0.925,942.5
496000,0.46,1072.5,0.965,1957.5
504000,0.41,-947.5,0.925,1395.0
512000,0.575,577.5,0.93,1607.5
520000,0.56,-1577.5,0.91,1490.0
528000,0.475,842.5,0.935,785.0
536000,0.465,-965.0,0.925,537.5
544000,0.565,-605.0,0.94,880.0
552000,0.54,1332.5,0.925,2072.5
