episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.57,3280.0,0.93,1742.5
16000,0.51,2467.5,0.94,2297.5
24000,0.47,-1135.0,0.91,1300.0
32000,0.5,-1002.5,0.955,962.5
40000,0.48,830.0,0.925,757.5
48000,0.48,2332.5,0.895,547.5
56000,0.525,2855.0,0.93,762.5
64000,0.52,3967.5,0.96,1242.5
72000,0.455,1482.5,0.94,1382.5
80000,0.49,3105.0,0.94,797.5
88000,0.45,-505.0,0.905,1370.0
96000,0.44,-577.5,0.94,2407.5
104000,0.46,1842.5,0.935,327.5
112000,0.45,117.5,0.955,1395.0
120000,0.485,-1802.5,0.93,1917.5
128000,0.505,-215.0,0.93,1062.5
136000,0.475,1067.5,0.9,445.0
144000,0.425,580.0,0.925,-240.0
152000,0.485,-452.5,0.91,710.0
160000,0.435,317.5,0.875,1060.0
168000,0.45,85.0,0.9,715.0
176000,0.46,100.0,0.925,730.0
184000,0.49,1695.0,0.945,825.0
192000,0.525,415.0,0.935,2175.0
200000,0.43,1227.5,0.945,1350.0
208000,0.51,2147.5,0.925,-1142.5
216000,0.515,-255.0,0.94,842.5
224000,0.48,-302.5,0.94,2757.5
232000,0.455,1175.0,0.965,1372.5
240000,0.43,1075.0,0.955,977.5
248000,0.485,-342.5,0.92,1377.5
256000,0.5,1812.5,0.955,-142.5
264000,0.465,-875.0,0.93,1332.5
272000,0.46,2442.5,0.92,1225.0
280000,0.4,512.5,0.93,745.0
288000,0.485,1657.5,0.95,1840.0
296000,0.47,160.0,0.94,1237.5
304000,0.47,-1765.0,0.935,1427.5
312000,0.46,-882.5,0.94,2302.5
320000,0.455,47.5,0.93,907.5
328000,0.455,-27.5,0.915,690.0
336000,0.53,742.5,0.93,1310.0
344000,0.5,1342.5,0.9,210.0
352000,0.465,-2285.0,0.9,645.0
360000,0.525,367.5,0.93,767.5
368000,0.4,-2029.9999999999998,0.93,1477.5
376000,0.445,-405.0,0.94,725.0
384000,0.475,-540.0,0.935,877.5
392000,0.455,850.0,0.92,-285.0
400000,0.53,2885.0,0.93,-250.0
408000,0.515,-390.0,0.91,742.5
416000,0.44,472.5,0.915,690.0
424000,0.485,725.0,0.94,1385.0
432000,0.465,-255.0,0.915,1147.5
440000,0.455,-282.5,0.95,795.0
448000,0.435,-585.0,0.94,882.5
456000,0.44,-970.0,0.94,1202.5
464000,0.515,20.0,0.91,752.5
472000,0.455,255.0,0.95,1817.5
480000,0.45,607.5,0.96,932.5
488000,0.495,-805.0,0.925,325.0
496000,0.52,-762.5,0.91,702.5
504000,0.485,-592.5,0.915,1272.5
512000,0.51,-425.0,0.915,885.0
520000,0.475,1922.5,0.91,-160.0
528000,0.45,-1567.5,0.93,827.5
