episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.665,152.5,0.94,1210.0
16000,0.59,4885.0,0.935,302.5
24000,0.535,785.0,0.915,-185.0
32000,0.525,4840.0,0.97,2055.0
40000,0.57,237.5,0.94,787.5
48000,0.555,2060.0,0.91,340.0
56000,0.575,4217.5,0.94,-367.5
64000,0.59,2140.0,0.965,447.5
72000,0.615,5402.5,0.93,490.0
80000,0.535,-1422.5,0.94,357.5
88000,0.57,4842.5,0.93,665.0
96000,0.615,2785.0,0.925,1725.0
104000,0.5,990.0,0.9,705.0
112000,0.485,-112.5,0.91,1630.0
120000,0.505,-2197.5,0.935,1357.5
128000,0.55,2720.0,0.92,1337.5
136000,0.46,5350.0,0.92,782.5
144000,0.57,1152.5,0.925,337.5
152000,0.595,3127.5,0.93,1132.5
160000,0.63,3120.0,0.94,880.0
168000,0.57,162.5,0.965,1522.5
176000,0.495,1982.5,0.925,1392.5
184000,0.51,2262.5,0.93,322.5
192000,0.535,-1295.0,0.92,1162.5
200000,0.48,1930.0,0.905,2307.5
208000,0.51,-932.5,0.905,757.5
216000,0.58,-3217.5,0.92,1252.5
224000,0.5,-2977.5,0.915,210.0
232000,0.59,-802.5,0.93,1247.5
240000,0.52,-330.0,0.935,1752.5
248000,0.515,-5167.5,0.895,640.0
256000,0.565,-3400.0,0.95,1405.0
264000,0.455,-697.5,0.925,72.5
272000,0.56,550.0,0.91,302.5
280000,0.525,2967.5,0.92,1312.5
288000,0.59,142.5,0.945,1307.5
296000,0.555,-1135.0,0.935,235.0
304000,0.575,1755.0,0.91,740.0
312000,0.51,-480.0,0.91,1707.5
320000,0.475,-620.0,0.94,1410.0
328000,0.585,-3087.5,0.94,1352.5
336000,0.47,2720.0,0.9,605.0
344000,0.53,722.5,0.905,1202.5
352000,0.585,1732.5,0.93,252.5
360000,0.6,-1387.5,0.94,805.0
368000,0.63,2705.0,0.93,827.5
376000,0.505,-1777.5,0.93,1822.5
384000,0.495,-550.0,0.95,1390.0
392000,0.47,12.5,0.915,730.0
400000,0.525,5157.5,0.93,1735.0
408000,0.51,3050.0,0.92,1175.0
416000,0.605,3335.0,0.935,740.0
424000,0.535,-3845.0,0.96,935.0
432000,0.57,3932.5,0.945,1407.5
440000,0.64,75.0,0.95,1382.5
448000,0.53,1382.5,0.88,147.5
456000,0.53,-1695.0,0.975,1985.0
464000,0.54,-1650.0,0.925,1395.0
472000,0.63,760.0,0.94,1237.5
480000,0.615,3717.5,0.905,1160.0
488000,0.52,-750.0,0.92,820.0
496000,0.625,2247.5,0.925,1295.0
504000,0.6,3345.0,0.955,910.0
512000,0.59,-125.0,0.96,1922.5
520000,0.52,2162.5,0.915,1290.0
528000,0.56,-2792.5,0.935,1320.0
536000,0.57,-1050.0,0.965,2180.0
544000,0.495,-1145.0,0.925,1212.5
552000,0.565,-1940.0,0.915,877.5
560000,0.505,347.5,0.93,840.0
568000,0.53,-77.5,0.96,1452.5
576000,0.57,4737.5,0.94,1290.0
584000,0.6,590.0,0.935,860.0
592000,0.59,1490.0,0.915,1267.5
600000,0.515,-4662.5,0.93,292.5
608000,0.53,115.0,0.94,1347.5
616000,0.605,2295.0,0.935,725.0
624000,0.55,-40.0,0.885,625.0
632000,0.55,-172.5,0.925,317.5
640000,0.515,1790.0,0.955,1902.5
648000,0.51,-1982.5,0.915,1037.5
656000,0.44,-1465.0,0.955,990.0
664000,0.555,2047.4999999999998,0.95,1825.0
672000,0.53,-5127.5,0.895,645.0
680000,0.565,4310.0,0.915,597.5
688000,0.675,6160.0,0.925,665.0
696000,0.545,1655.0,0.945,1355.0
704000,0.515,-772.5,0.93,800.0
712000,0.45,-127.5,0.92,770.0
720000,0.585,810.0,0.905,1665.0
728000,0.62,2832.5,0.93,747.5
736000,0.57,1970.0,0.955,787.5
744000,0.565,2762.5,0.94,1850.0
752000,0.635,1620.0,0.95,855.0
760000,0.565,2882.5,0.955,855.0
768000,0.575,4230.0,0.915,705.0
776000,0.61,917.5,0.965,992.5
784000,0.575,-950.0,0.92,1255.0
792000,0.515,-1520.0,0.93,755.0
800000,0.58,3145.0,0.92,752.5
808000,0.535,-1060.0,0.93,712.5
816000,0.53,2662.5,0.955,810.0
824000,0.55,342.5,0.955,1004.9999999999999
832000,0.5,460.0,0.915,742.5
840000,0.495,-832.5,0.945,852.5
848000,0.52,-222.5,0.89,1207.5
856000,0.57,190.0,0.925,1747.5
864000,0.56,3335.0,0.96,402.5
872000,0.595,4625.0,0.935,767.5
880000,0.605,-825.0,0.98,897.5
888000,0.64,5592.5,0.925,245.0
896000,0.605,4014.9999999999995,0.92,1215.0
904000,0.565,7890.0,0.92,1197.5
912000,0.495,-1177.5,0.93,285.0
920000,0.53,-2097.5,0.92,1305.0
928000,0.46,1722.5,0.93,920.0
936000,0.575,1670.0,0.93,710.0
944000,0.54,1572.5,0.93,1812.5
952000,0.555,6187.5,0.975,1490.0
960000,0.575,970.0,0.95,920.0
968000,0.59,2065.0,0.965,882.5
976000,0.595,3872.5,0.93,717.5
984000,0.53,4080.0,0.93,1205.0
992000,0.53,-3465.0,0.94,1247.5
1000000,0.54,490.0,0.935,862.5
1008000,0.535,690.0,0.935,337.5
1016000,0.51,1805.0,0.89,555.0
1024000,0.505,1162.5,0.92,665.0
1032000,0.655,727.5,0.95,837.5
1040000,0.595,-157.5,0.925,690.0
1048000,0.525,4942.5,0.93,755.0
1056000,0.49,1270.0,0.93,1297.5
1064000,0.505,1405.0,0.965,1407.5
1072000,0.59,5475.0,0.925,1180.0
1080000,0.59,2140.0,0.96,927.5
1088000,0.51,750.0,0.93,1320.0
1096000,0.535,-207.5,0.945,700.0
1104000,0.545,2185.0,0.905,777.5
1112000,0.505,-1710.0,0.935,712.5
1120000,0.56,2552.5,0.925,737.5
1128000,0.605,3122.5,0.945,420.0
1136000,0.545,-167.5,0.89,235.0
1144000,0.515,-1990.0,0.905,97.5
1152000,0.535,2920.0,0.95,1765.0
1160000,0.525,-3252.5,0.94,835.0
1168000,0.59,3142.5,0.95,1360.0
1176000,0.505,-1180.0,0.92,865.0
1184000,0.54,-2482.5,0.885,1547.5
1192000,0.595,2747.5,0.965,925.0
1200000,0.58,667.5,0.93,1295.0
1208000,0.59,2450.0,0.945,780.0
1216000,0.57,2917.5,0.965,887.5
1224000,0.57,4970.0,0.96,875.0
1232000,0.635,3230.0,0.915,260.0
1240000,0.625,4257.5,0.925,840.0
1248000,0.565,-695.0,0.965,875.0
1256000,0.58,267.5,0.975,1472.5
