episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.57,-1040.0,0.94,1555.0
16000,0.66,1002.5,0.94,545.0
24000,0.52,3107.5,0.915,867.5
32000,0.48,1875.0,0.93,552.5
40000,0.55,-1505.0,0.935,690.0
48000,0.435,-2630.0,0.92,1110.0
56000,0.59,2537.5,0.925,-892.5
64000,0.535,187.5,0.945,2815.0
72000,0.535,635.0,0.93,735.0
80000,0.555,1085.0,0.94,720.0
88000,0.57,-1705.0,0.915,752.5
96000,0.535,1885.0,0.94,1242.5
104000,0.535,1080.0,0.915,1185.0
112000,0.55,3200.0,0.915,455.0
120000,0.57,967.5,0.91,-485.0
128000,0.53,795.0,0.94,1065.0
136000,0.505,-1665.0,0.935,1252.5
144000,0.585,-122.5,0.93,1775.0
152000,0.55,-90.0,0.935,922.5
160000,0.545,855.0,0.955,795.0
168000,0.535,2065.0,0.93,1947.5
176000,0.51,-942.5,0.935,685.0
184000,0.52,-2132.5,0.93,1932.5
192000,0.545,1240.0,0.885,-107.5
200000,0.55,845.0,0.895,1062.5
208000,0.505,1052.5,0.95,932.5
216000,0.505,282.5,0.905,77.5
224000,0.585,-1242.5,0.925,727.5
232000,0.515,-695.0,0.93,970.0
240000,0.51,562.5,0.925,1332.5
248000,0.545,-660.0,0.905,267.5
256000,0.5,680.0,0.92,587.5
264000,0.48,-410.0,0.91,690.0
272000,0.5,-1317.5,0.915,1035.0
280000,0.47,835.0,0.93,1407.5
288000,0.555,2747.5,0.91,872.5
296000,0.555,2230.0,0.96,1732.5
304000,0.475,1737.5,0.95,340.0
312000,0.475,677.5,0.93,1085.0
320000,0.39,-2435.0,0.915,1002.5
328000,0.525,-367.5,0.92,807.5
336000,0.555,2685.0,0.955,352.5
344000,0.595,1512.5,0.945,1847.5
352000,0.57,255.0,0.94,687.5
360000,0.47,312.5,0.93,1140.0
368000,0.52,-477.5,0.93,175.0
376000,0.53,325.0,0.915,1125.0
384000,0.55,1742.5,0.975,1430.0
392000,0.485,205.0,0.95,1245.0
400000,0.445,-837.5,0.935,1122.5
408000,0.55,57.5,0.93,712.5
416000,0.57,2582.5,0.92,450.0
424000,0.52,-1495.0,0.93,1430.0
432000,0.51,2112.5,0.925,1292.5
440000,0.45,-1222.5,0.94,1402.5
448000,0.485,-1700.0,0.885,1502.5
456000,0.52,307.5,0.925,662.5
464000,0.52,957.5,0.915,1267.5
472000,0.455,3282.5,0.94,1342.5
480000,0.57,2587.5,0.92,202.5
488000,0.535,-62.5,0.93,572.5
496000,0.5,-687.5,0.875,670.0
504000,0.535,-152.5,0.93,1210.0
512000,0.505,705.0,0.955,867.5
520000,0.52,30.0,0.89,927.5
528000,0.5,2460.0,0.91,800.0
536000,0.535,5420.0,0.915,72.5
544000,0.605,6210.0,0.945,812.5
552000,0.505,-317.5,0.915,187.5
560000,0.555,1910.0,0.935,1337.5
568000,0.53,1457.5,0.935,352.5
576000,0.535,930.0,0.945,705.0
584000,0.505,100.0,0.93,622.5
592000,0.605,567.5,0.91,417.5
600000,0.58,3755.0,0.94,827.5
608000,0.53,-492.5,0.925,842.5
616000,0.445,-2752.5,0.92,745.0
624000,0.51,2315.0,0.91,862.5
632000,0.44,-3995.0,0.94,807.5
640000,0.55,987.5,0.935,985.0
648000,0.48,130.0,0.94,805.0
656000,0.49,-1500.0,0.88,1014.9999999999999
664000,0.495,740.0,0.935,1292.5
672000,0.545,1975.0,0.935,1697.5
680000,0.48,-795.0,0.89,642.5
688000,0.575,5882.5,0.945,767.5
696000,0.575,-2215.0,0.92,580.0
704000,0.49,192.5,0.95,1157.5
712000,0.575,722.5,0.945,1290.0
720000,0.545,1820.0,0.935,740.0
728000,0.525,-2727.5,0.895,-97.5
736000,0.52,1765.0,0.935,1217.5
744000,0.47,2755.0,0.955,537.5
752000,0.495,-887.5,0.93,740.0
760000,0.51,1702.5,0.925,867.5
768000,0.505,-805.0,0.925,692.5
776000,0.565,5687.5,0.95,245.0
784000,0.51,-1130.0,0.94,637.5
792000,0.53,1522.5,0.91,632.5
800000,0.53,-2562.5,0.95,757.5
808000,0.41,-2215.0,0.94,740.0
816000,0.51,-1260.0,0.955,802.5
824000,0.575,-3630.0,0.94,1145.0
832000,0.57,700.0,0.97,910.0
840000,0.565,2805.0,0.935,802.5
848000,0.54,-435.0,0.94,442.5
856000,0.525,-25.0,0.925,530.0
864000,0.495,570.0,0.935,797.5
872000,0.625,3440.0,0.955,1822.5
880000,0.575,335.0,0.92,1235.0
888000,0.5,1412.5,0.92,595.0
896000,0.505,790.0,0.94,2327.5
904000,0.52,1617.5,0.93,1077.5
912000,0.57,3127.5,0.96,975.0
920000,0.5,-2082.5,0.93,732.5
928000,0.57,1287.5,0.935,772.5
936000,0.505,-5077.5,0.925,1172.5
944000,0.5,1967.5,0.905,410.0
952000,0.585,310.0,0.93,202.5
960000,0.535,-825.0,0.94,810.0
968000,0.53,1842.5,0.915,535.0
976000,0.565,1205.0,0.93,1205.0
984000,0.515,142.5,0.93,1712.5
992000,0.505,1422.5,0.915,1382.5
1000000,0.54,1397.5,0.94,1215.0
1008000,0.515,575.0,0.895,1112.5
1016000,0.52,-1865.0,0.925,635.0
1024000,0.635,2137.5,0.93,217.5
1032000,0.515,-295.0,0.93,1245.0
1040000,0.5,-2160.0,0.92,815.0
1048000,0.465,690.0,0.915,665.0
1056000,0.58,-407.5,0.925,685.0
1064000,0.46,-1495.0,0.93,455.0
1072000,0.475,-1010.0,0.945,1025.0
1080000,0.45,1460.0,0.955,742.5
1088000,0.54,645.0,0.94,567.5
1096000,0.475,-1152.5,0.93,1117.5
1104000,0.415,2082.5,0.915,210.0
1112000,0.45,627.5,0.925,1052.5
1120000,0.485,1867.5,0.965,782.5
1128000,0.5,272.5,0.915,1202.5
1136000,0.45,-2802.5,0.92,702.5
1144000,0.565,2510.0,0.965,772.5
1152000,0.525,-1597.5,0.92,1147.5
1160000,0.575,2500.0,0.975,740.0
1168000,0.56,2410.0,0.955,927.5
1176000,0.535,1747.5,0.915,515.0
1184000,0.565,235.0,0.935,830.0
1192000,0.56,-1522.5,0.945,837.5
1200000,0.525,2575.0,0.95,795.0
1208000,0.445,985.0,0.94,1292.5
1216000,0.535,-1627.5,0.93,675.0
1224000,0.57,342.5,0.945,757.5
1232000,0.495,-3615.0,0.94,745.0
1240000,0.515,-2802.5,0.915,590.0
1248000,0.595,7302.5,0.96,777.5
1256000,0.6,5682.5,0.935,715.0
1264000,0.57,-1760.0,0.92,1125.0
1272000,0.48,1815.0,0.94,1827.5
1280000,0.555,752.5,0.925,607.5
1288000,0.565,765.0,0.95,1485.0
1296000,0.515,785.0,0.91,270.0
1304000,0.535,1440.0,0.925,695.0
1312000,0.635,4375.0,0.955,837.5
1320000,0.61,1985.0,0.935,645.0
1328000,0.595,3557.5,0.91,505.0
1336000,0.515,-3460.0,0.96,902.5
1344000,0.6,3912.5,0.97,810.0
1352000,0.5,-25.0,0.95,875.0
1360000,0.48,-2930.0,0.945,1310.0
1368000,0.44,-400.0,0.96,925.0
1376000,0.57,4262.5,0.95,1390.0
1384000,0.46,2330.0,0.92,812.5
1392000,0.53,3217.5,0.93,1207.5
1400000,0.49,-1735.0,0.935,770.0
1408000,0.545,160.0,0.89,335.0
1416000,0.56,902.5,0.945,805.0
1424000,0.655,3782.5,0.96,1257.5
1432000,0.57,-680.0,0.925,1710.0
1440000,0.54,2215.0,0.91,37.5
1448000,0.555,5025.0,0.935,685.0
1456000,0.605,3357.5,0.95,772.5
1464000,0.555,942.5,0.945,697.5
1472000,0.545,-22.5,0.91,610.0
1480000,0.515,-1260.0,0.91,612.5
1488000,0.455,630.0,0.93,1210.0
1496000,0.55,2660.0,0.92,645.0
1504000,0.53,-350.0,0.935,1422.5
1512000,0.53,5257.5,0.945,817.5
1520000,0.505,-2357.5,0.91,1200.0
1528000,0.51,-295.0,0.955,935.0
1536000,0.495,-272.5,0.93,882.5
1544000,0.56,85.0,0.945,760.0
1552000,0.695,8290.0,0.945,942.5
1560000,0.595,1775.0,0.935,1727.5
1568000,0.485,792.5,0.925,670.0
1576000,0.605,1442.5,0.945,1285.0
1584000,0.565,4240.0,0.97,1455.0
1592000,0.64,447.5,0.97,817.5
1600000,0.57,1572.5,0.925,1135.0
1608000,0.47,3167.5,0.915,795.0
1616000,0.565,2795.0,0.94,997.5
1624000,0.46,-5212.5,0.925,732.5
1632000,0.585,4600.0,0.93,1167.5
1640000,0.525,-1040.0,0.945,792.5
1648000,0.465,1267.5,0.955,1410.0
1656000,0.58,560.0,0.945,1895.0
1664000,0.55,1730.0,0.965,837.5
1672000,0.545,2467.5,0.89,677.5
1680000,0.505,5110.0,0.935,495.0
1688000,0.61,1420.0,0.95,837.5
1696000,0.61,4467.5,0.955,907.5
1704000,0.575,2487.5,0.95,500.0
1712000,0.54,5362.5,0.925,1617.5
1720000,0.58,2340.0,0.905,1227.5
1728000,0.59,1445.0,0.905,625.0
1736000,0.545,2890.0,0.935,792.5
1744000,0.53,90.0,0.95,1430.0
1752000,0.48,-1182.5,0.94,817.5
1760000,0.55,3930.0,0.96,1485.0
1768000,0.53,-1460.0,0.945,672.5
1776000,0.57,2040.0,0.945,830.0
1784000,0.565,4070.0000000000005,0.935,797.5
1792000,0.62,3985.0,0.905,197.5
1800000,0.585,4525.0,0.94,242.5
1808000,0.625,7535.0,0.93,1242.5
1816000,0.6,2662.5,0.945,840.0
1824000,0.645,5975.0,0.93,752.5
1832000,0.61,905.0,0.935,682.5
1840000,0.58,1055.0,0.97,955.0
1848000,0.63,3570.0,0.93,690.0
1856000,0.475,-1482.5,0.885,1162.5
1864000,0.575,4535.0,0.945,1375.0
1872000,0.585,6482.5,0.94,842.5
1880000,0.48,2682.5,0.965,915.0
1888000,0.645,1142.5,0.95,690.0
1896000,0.505,587.5,0.95,900.0
1904000,0.635,3620.0,0.935,792.5
1912000,0.53,1057.5,0.96,870.0
1920000,0.6,3110.0,0.94,902.5
1928000,0.5,-1200.0,0.93,1225.0
1936000,0.555,4330.0,0.92,712.5
1944000,0.63,4895.0,0.94,735.0
1952000,0.57,3860.0,0.935,905.0
1960000,0.535,1895.0,0.94,710.0
1968000,0.595,2717.5,0.95,810.0
1976000,0.57,-320.0,0.925,867.5
1984000,0.57,865.0,0.935,630.0
1992000,0.58,2632.5,0.945,777.5
2000000,0.525,2862.5,0.915,715.0
