episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
10000,0.815,11772.5,0.915,-4660.0
20000,0.81,14067.5,0.9,-6240.0
30000,0.795,9080.0,0.915,-5010.0
40000,0.835,11992.5,0.945,-1510.0
50000,0.765,6945.0,0.9,-5750.0
60000,0.835,14540.0,0.895,-3425.0
70000,0.8,11765.0,0.89,-4940.0
80000,0.785,6192.5,0.93,-20.0
90000,0.845,14747.5,0.885,-6095.0
100000,0.825,17562.5,0.89,-4187.5
110000,0.82,18635.0,0.905,-3140.0
120000,0.815,12655.0,0.91,-2212.5
130000,0.83,19427.5,0.95,-887.5
140000,0.785,8590.0,0.93,-1430.0
150000,0.85,17537.5,0.92,-2480.0
160000,0.805,12410.0,0.945,297.5
170000,0.82,16247.499999999998,0.915,-2770.0
180000,0.785,8722.5,0.88,-6160.0
190000,0.76,11105.0,0.88,-4527.5
200000,0.785,10257.5,0.915,-2780.0
210000,0.785,11860.0,0.895,-4590.0
220000,0.825,12575.0,0.925,-957.5
230000,0.805,13247.5,0.935,-2155.0
240000,0.855,15982.5,0.94,-1062.5
250000,0.765,6335.0,0.925,35.0
260000,0.745,4612.5,0.91,-3962.5
270000,0.775,7742.5,0.9,-1505.0
280000,0.72,9995.0,0.865,-4947.5
290000,0.82,19707.5,0.895,-1737.5
300000,0.775,15487.5,0.915,-2507.5
310000,0.78,11427.5,0.955,1537.5
320000,0.785,18857.5,0.9,-2215.0
330000,0.78,11755.0,0.925,632.5
340000,0.745,12510.0,0.89,-667.5
350000,0.84,14855.0,0.935,-352.5
360000,0.75,11985.0,0.9,-1902.5
370000,0.79,12440.0,0.935,-3830.0
380000,0.83,22422.5,0.92,-2385.0
390000,0.81,16940.0,0.89,-4587.5
400000,0.77,12157.5,0.895,-1887.5
410000,0.8,14430.0,0.915,-1417.5
420000,0.76,10210.0,0.895,-4235.0
430000,0.77,13605.0,0.91,-2155.0
440000,0.73,11070.0,0.92,-1365.0
450000,0.785,12495.0,0.895,-2080.0
460000,0.75,7440.0,0.89,-3140.0
470000,0.72,4710.0,0.915,450.0
480000,0.735,9280.0,0.89,-2672.5
490000,0.815,18927.5,0.92,-202.5
500000,0.755,13775.0,0.92,-1355.0
510000,0.8,19607.5,0.87,-2497.5
520000,0.75,9540.0,0.925,110.0
530000,0.745,10677.5,0.885,-2422.5
540000,0.745,16027.5,0.865,-3930.0
550000,0.73,9162.5,0.9,-1437.5
560000,0.71,-1412.5,0.92,-1587.5
570000,0.76,12060.0,0.895,-2840.0
580000,0.79,11685.0,0.945,1155.0
590000,0.79,11942.5,0.88,-4565.0
600000,0.805,17477.5,0.915,-2500.0
610000,0.775,9997.5,0.905,-547.5
620000,0.7,10192.5,0.88,-3087.5
630000,0.745,8367.5,0.89,-4232.5
640000,0.795,18475.0,0.915,-740.0
650000,0.775,9762.5,0.87,-2882.5
660000,0.73,6660.0,0.84,-8652.5
670000,0.725,7825.0,0.86,-6145.0
680000,0.715,10670.0,0.955,957.5
690000,0.78,13752.5,0.9,-2002.5
700000,0.705,4732.5,0.89,-2747.5
710000,0.75,9890.0,0.875,-915.0
720000,0.71,10107.5,0.9,-2020.0
730000,0.76,12797.5,0.88,-830.0
740000,0.705,10432.5,0.9,-1545.0
750000,0.71,14967.5,0.86,-2457.5
760000,0.72,10170.0,0.885,-2620.0
770000,0.71,10575.0,0.905,560.0
780000,0.73,9780.0,0.88,-962.5
790000,0.79,16344.999999999998,0.905,-2365.0
800000,0.725,10807.5,0.89,-2527.5
810000,0.745,13452.5,0.895,-1667.5
820000,0.76,13745.0,0.885,-3225.0
830000,0.815,19535.0,0.87,-2602.5
840000,0.74,8957.5,0.9,-1602.5
850000,0.755,15147.5,0.885,-4014.9999999999995
860000,0.745,13290.0,0.9,-932.5
870000,0.715,5862.5,0.91,-870.0
880000,0.68,1627.5,0.895,-1730.0
890000,0.715,8375.0,0.88,-3200.0
900000,0.725,10620.0,0.87,-2810.0
910000,0.75,13387.5,0.855,-1812.5
920000,0.72,5800.0,0.9,-2362.5
930000,0.75,12360.0,0.875,-4582.5
940000,0.725,9817.5,0.875,-3042.5
950000,0.715,9080.0,0.88,-2507.5
960000,0.725,14300.0,0.88,-1402.5
970000,0.73,9767.5,0.87,-480.0
980000,0.83,18352.5,0.93,495.0
990000,0.74,13380.0,0.845,-2029.9999999999998
1000000,0.69,6790.0,0.88,-2125.0
1010000,0.685,7155.0,0.86,-3220.0
1020000,0.715,6525.0,0.825,-5747.5
1030000,0.745,9902.5,0.87,-1315.0
1040000,0.7,9392.5,0.885,227.5
1050000,0.635,6612.5,0.895,-1067.5
1060000,0.67,2157.5,0.83,-2525.0
1070000,0.645,9217.5,0.83,-3745.0
1080000,0.71,6820.0,0.9,-1170.0
1090000,0.69,8072.5,0.89,-615.0
1100000,0.765,11350.0,0.85,-5002.5
1110000,0.675,10695.0,0.85,-1007.5000000000001
1120000,0.735,13260.0,0.875,-2550.0
1130000,0.695,7507.5,0.885,-572.5
1140000,0.68,14040.0,0.88,-4240.0
1150000,0.63,10137.5,0.885,-35.0
1160000,0.625,7862.5,0.895,177.5
1170000,0.705,13845.0,0.865,-1157.5
1180000,0.695,6517.5,0.85,-627.5
1190000,0.74,9855.0,0.885,-840.0
1200000,0.675,12805.0,0.855,-1707.5
1210000,0.73,8507.5,0.875,-2070.0
1220000,0.675,7360.0,0.88,-885.0
1230000,0.75,15365.0,0.84,-5570.0
1240000,0.705,9820.0,0.875,-2210.0
1250000,0.69,10042.5,0.875,-2055.0
1260000,0.655,9672.5,0.885,-1690.0
1270000,0.7,7977.5,0.82,-1480.0
1280000,0.695,8647.5,0.825,-3135.0
1290000,0.64,9105.0,0.88,-1265.0
1300000,0.61,4662.5,0.865,-85.0
1310000,0.675,6155.0,0.865,-747.5
1320000,0.66,5715.0,0.85,-1842.5
1330000,0.625,5005.0,0.84,-2052.5
1340000,0.685,5762.5,0.88,-855.0
1350000,0.67,5155.0,0.83,-2595.0
1360000,0.695,9960.0,0.88,-2602.5
1370000,0.69,5572.5,0.86,-1995.0
1380000,0.71,9045.0,0.845,-2032.5000000000002
1390000,0.615,9487.5,0.845,-1800.0
1400000,0.595,5035.0,0.84,-2130.0
1410000,0.625,11497.5,0.81,-1240.0
1420000,0.66,6940.0,0.88,305.0
1430000,0.61,7297.5,0.875,-632.5
1440000,0.605,4225.0,0.875,162.5
1450000,0.675,14897.5,0.885,-1380.0
1460000,0.58,6237.5,0.825,-982.5
1470000,0.535,10467.5,0.855,-530.0
1480000,0.525,2775.0,0.82,-1275.0
1490000,0.565,6092.5,0.855,-920.0
1500000,0.615,6572.5,0.87,-1062.5
1510000,0.65,5857.5,0.81,-1922.5
1520000,0.47,-1597.5,0.865,442.5
1530000,0.585,2672.5,0.855,-890.0
1540000,0.6,7035.0,0.84,-2847.5
1550000,0.465,1565.0,0.84,-617.5
1560000,0.535,8467.5,0.845,-612.5
1570000,0.515,-547.5,0.785,-1667.5
1580000,0.57,4420.0,0.795,-2182.5
1590000,0.53,5860.0,0.78,-1362.5
1600000,0.61,8707.5,0.84,-1550.0
1610000,0.585,10162.5,0.825,-3282.5
1620000,0.61,3075.0,0.755,-2292.5
1630000,0.54,5985.0,0.755,-2740.0
1640000,0.525,1330.0,0.76,-1157.5
1650000,0.56,5312.5,0.86,-1985.0
1660000,0.435,2367.5,0.75,97.5
1670000,0.495,5807.5,0.8,-1242.5
1680000,0.575,7732.5,0.845,-115.0
1690000,0.475,807.5,0.705,-2417.5
1700000,0.565,4370.0,0.835,-855.0
1710000,0.52,515.0,0.83,1040.0
1720000,0.465,2392.5,0.85,-1115.0
1730000,0.54,1650.0,0.775,-245.0
