episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.66,8767.5,0.96,-545.0
16000,0.5,2210.0,0.9,-382.5
24000,0.45,95.0,0.93,525.0
32000,0.455,-2000.0,0.93,-310.0
40000,0.56,560.0,0.945,1147.5
48000,0.465,-817.5,0.89,337.5
56000,0.44,-860.0,0.92,1812.5
64000,0.5,425.0,0.9,345.0
72000,0.45,-682.5,0.95,1895.0
80000,0.52,-760.0,0.92,870.0
88000,0.6,4695.0,0.91,-870.0
96000,0.485,-365.0,0.975,2652.5
104000,0.51,-2800.0,0.94,765.0
112000,0.45,1955.0,0.925,402.5
120000,0.53,-2765.0,0.945,337.5
128000,0.52,70.0,0.925,160.0
136000,0.515,1435.0,0.955,1372.5
144000,0.445,1687.5,0.93,1447.5
152000,0.51,-2712.5,0.925,905.0
160000,0.49,-795.0,0.925,1125.0
168000,0.53,-300.0,0.94,492.5
176000,0.54,265.0,0.94,2305.0
184000,0.525,-1220.0,0.935,1732.5
192000,0.58,2552.5,0.9,-475.0
200000,0.52,870.0,0.91,1350.0
208000,0.555,4420.0,0.9,737.5
216000,0.58,4052.5,0.955,1872.5
224000,0.535,-20.0,0.92,780.0
232000,0.48,-1122.5,0.92,245.0
240000,0.51,347.5,0.93,675.0
248000,0.485,-1772.5,0.925,692.5
256000,0.435,-4332.5,0.91,657.5
264000,0.48,-2817.5,0.945,865.0
272000,0.52,1607.5,0.925,1175.0
280000,0.49,2387.5,0.925,1662.5
288000,0.55,772.5,0.92,955.0
296000,0.455,1890.0,0.91,260.0
304000,0.565,-437.5,0.925,1755.0
312000,0.51,-3040.0,0.915,685.0
320000,0.335,-1105.0,0.88,1537.5
328000,0.425,-1682.5,0.925,195.0
336000,0.5,2032.5000000000002,0.96,1752.5
344000,0.5,-270.0,0.915,1772.5
352000,0.47,-527.5,0.93,-110.0
360000,0.48,-1425.0,0.915,17.5
368000,0.435,1277.5,0.915,667.5
376000,0.505,-855.0,0.945,590.0
384000,0.43,-765.0,0.905,190.0
392000,0.525,4545.0,0.93,1302.5
400000,0.55,1290.0,0.94,1312.5
408000,0.51,-1145.0,0.92,872.5
416000,0.48,485.0,0.94,232.5
424000,0.495,22.5,0.89,537.5
432000,0.54,3172.5,0.915,215.0
440000,0.54,-65.0,0.92,1497.5
448000,0.495,-4857.5,0.935,460.0
456000,0.585,-3965.0,0.96,952.5
464000,0.43,1010.0,0.865,350.0
472000,0.485,3485.0,0.91,437.5
480000,0.425,-3230.0,0.92,565.0
488000,0.475,-1592.5,0.935,1262.5
496000,0.47,2545.0,0.865,-927.5
504000,0.405,915.0,0.92,1150.0
512000,0.49,2120.0,0.93,862.5
520000,0.52,-2347.5,0.935,1282.5
528000,0.49,-2787.5,0.955,1475.0
536000,0.48,205.0,0.935,390.0
544000,0.545,-857.5,0.93,202.5
552000,0.46,-1685.0,0.915,2622.5
560000,0.54,1432.5,0.965,1515.0
568000,0.525,2645.0,0.955,155.0
576000,0.495,1580.0,0.905,1215.0
584000,0.455,-2737.5,0.915,700.0
592000,0.625,1920.0,0.945,290.0
600000,0.475,-920.0,0.925,632.5
608000,0.57,3695.0,0.915,735.0
616000,0.55,-205.0,0.905,627.5
624000,0.48,-3245.0,0.93,1277.5
632000,0.54,267.5,0.92,1715.0
640000,0.485,200.0,0.905,622.5
648000,0.56,152.5,0.92,1635.0
656000,0.47,-6935.0,0.93,1832.5
664000,0.495,-2150.0,0.92,1147.5
672000,0.54,-4054.9999999999995,0.9,-805.0
680000,0.5,-5310.0,0.965,865.0
688000,0.555,-3180.0,0.955,775.0
696000,0.455,-1112.5,0.94,477.5
704000,0.49,-1732.5,0.92,750.0
712000,0.5,-1657.5,0.925,407.5
720000,0.515,-1122.5,0.905,445.0
728000,0.5,-1135.0,0.955,2255.0
736000,0.45,-2215.0,0.91,665.0
744000,0.465,1540.0,0.94,202.5
752000,0.44,-3537.5,0.905,1735.0
760000,0.495,-4305.0,0.93,282.5
768000,0.48,-1465.0,0.92,-190.0
776000,0.485,312.5,0.94,1282.5
784000,0.545,987.5,0.915,982.5
792000,0.42,-3335.0,0.935,1307.5
800000,0.5,-2740.0,0.895,185.0
808000,0.445,-2170.0,0.9,127.5
816000,0.47,-177.5,0.91,760.0
824000,0.47,-1347.5,0.955,895.0
832000,0.45,-4054.9999999999995,0.96,910.0
840000,0.525,-730.0,0.93,1295.0
