episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.625,7890.0,0.955,1502.5
16000,0.56,2675.0,0.94,4315.0
24000,0.47,-2507.5,0.955,870.0
32000,0.57,1150.0,0.945,2100.0
40000,0.53,5052.5,0.915,927.5
48000,0.545,-2365.0,0.965,1222.5
56000,0.505,2510.0,0.95,737.5
64000,0.515,805.0,0.925,1055.0
72000,0.515,627.5,0.91,505.0
80000,0.49,-3000.0,0.905,545.0
88000,0.47,800.0,0.935,1220.0
96000,0.585,740.0,0.93,1612.5
104000,0.53,482.5,0.95,1252.5
112000,0.56,2897.5,0.945,10.0
120000,0.585,2492.5,0.93,1717.5
128000,0.58,2085.0,0.925,135.0
136000,0.52,-207.5,0.92,-220.0
144000,0.575,7435.0,0.935,-10.0
152000,0.495,-375.0,0.955,930.0
160000,0.58,1145.0,0.93,-7.5
168000,0.58,1582.5,0.935,957.5
176000,0.48,1072.5,0.925,2185.0
184000,0.49,-2592.5,0.935,692.5
192000,0.505,3407.5,0.915,-397.5
200000,0.49,1257.5,0.925,2085.0
208000,0.495,370.0,0.905,-332.5
216000,0.53,1155.0,0.895,192.5
224000,0.58,2620.0,0.935,1890.0
232000,0.63,3880.0,0.945,1527.5
240000,0.515,-3060.0,0.96,1802.5
248000,0.575,3587.5,0.94,322.5
256000,0.48,-2147.5,0.93,-225.0
264000,0.56,-1822.5,0.9,675.0
272000,0.55,-852.5,0.95,1292.5
280000,0.525,-10.0,0.915,792.5
288000,0.525,1935.0,0.94,1085.0
296000,0.46,1820.0,0.915,2512.5
304000,0.505,-3975.0,0.935,-120.0
312000,0.595,4727.5,0.92,672.5
320000,0.555,2275.0,0.935,187.5
328000,0.505,-667.5,0.89,552.5
336000,0.5,85.0,0.935,655.0
344000,0.655,4402.5,0.94,285.0
352000,0.42,740.0,0.93,782.5
360000,0.51,1095.0,0.935,1162.5
368000,0.52,-3052.5,0.93,820.0
376000,0.615,4190.0,0.935,2160.0
384000,0.52,-60.0,0.93,665.0
392000,0.51,-120.0,0.97,810.0
400000,0.52,-1965.0,0.95,840.0
408000,0.49,2555.0,0.94,1160.0
