episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
4000,0.83,19597.5,0.935,-1552.5
8000,0.765,16170.000000000002,0.895,-657.5
12000,0.76,10870.0,0.855,-3930.0
16000,0.77,16600.0,0.785,-4120.0
20000,0.705,17470.0,0.825,-3687.5
24000,0.77,12570.0,0.88,-1615.0
28000,0.705,16892.5,0.81,-2540.0
32000,0.765,12052.5,0.92,-3200.0
36000,0.775,13985.0,0.92,-3287.5
40000,0.775,15300.0,0.875,-5837.5
44000,0.83,20175.0,0.86,-4647.5
48000,0.8,12350.0,0.925,-205.0
52000,0.76,11625.0,0.905,-2065.0
56000,0.75,8992.5,0.885,-4447.5
60000,0.71,17302.5,0.835,-3147.5
64000,0.765,16957.5,0.88,-2452.5
68000,0.72,13377.5,0.865,-3860.0
72000,0.765,11877.5,0.83,-4305.0
76000,0.805,22195.0,0.87,-2865.0
80000,0.76,12282.5,0.895,-3620.0
84000,0.67,7050.0,0.82,-367.5
88000,0.74,17375.0,0.865,-780.0
92000,0.745,9215.0,0.83,-2410.0
96000,0.74,9277.5,0.91,-4317.5
100000,0.615,5282.5,0.755,1305.0
104000,0.755,17085.0,0.9,-1655.0
108000,0.715,10705.0,0.85,-2317.5
112000,0.69,10725.0,0.82,-3102.5
116000,0.745,16495.0,0.85,-2557.5
120000,0.775,15255.0,0.93,-1240.0
124000,0.665,8145.0,0.785,-1845.0
128000,0.735,13120.0,0.89,-3562.5
132000,0.75,16842.5,0.855,-1260.0
136000,0.735,14295.0,0.9,-40.0
140000,0.69,12207.5,0.87,-3347.5
144000,0.735,8487.5,0.865,-2140.0
148000,0.7,8372.5,0.895,-1420.0
152000,0.69,10367.5,0.825,-2600.0
156000,0.71,15555.0,0.835,-1882.5
160000,0.77,18552.5,0.84,-4717.5
164000,0.725,14312.5,0.885,-1932.5
168000,0.735,14835.0,0.94,-2075.0
172000,0.71,8925.0,0.81,-4112.5
176000,0.73,14962.5,0.805,-5302.5
180000,0.595,3685.0,0.81,-3120.0
184000,0.71,14850.0,0.84,1560.0
188000,0.7,8515.0,0.785,-945.0
192000,0.75,11107.5,0.92,155.0
196000,0.715,14947.5,0.875,-4310.0
200000,0.65,5672.5,0.91,-1130.0
204000,0.695,6680.0,0.91,-1900.0
208000,0.67,6985.0,0.87,-2125.0
212000,0.755,16059.999999999998,0.88,-312.5
216000,0.805,15557.5,0.89,-5647.5
220000,0.685,12167.5,0.82,-2617.5
224000,0.725,8885.0,0.85,-4210.0
