episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
20000,0.56,1115.0,0.925,-1332.5
40000,0.6,3627.5,0.95,1615.0
60000,0.56,2020.0,0.935,-92.5
80000,0.57,6237.5,0.945,1897.5
100000,0.55,2635.0,0.935,620.0
120000,0.53,1555.0,0.95,890.0
140000,0.535,-2135.0,0.94,1000.0
160000,0.515,-627.5,0.925,222.5
180000,0.495,592.5,0.925,660.0
200000,0.54,945.0,0.96,842.5
220000,0.47,-245.0,0.93,300.0
240000,0.58,4835.0,0.93,1160.0
260000,0.565,-730.0,0.96,1290.0
280000,0.565,2365.0,0.94,1340.0
300000,0.49,-1075.0,0.95,827.5
320000,0.475,-685.0,0.875,1052.5
340000,0.52,-972.5,0.94,697.5
360000,0.52,-485.0,0.915,395.0
380000,0.49,1597.5,0.915,-162.5
400000,0.55,2095.0,0.91,1760.0
420000,0.48,-1440.0,0.93,830.0
440000,0.48,-897.5,0.95,567.5
460000,0.515,-2522.5,0.945,785.0
480000,0.545,-1192.5,0.95,880.0
500000,0.57,2332.5,0.945,1205.0
520000,0.545,1097.5,0.945,1545.0
540000,0.49,-215.0,0.91,87.5
560000,0.48,-827.5,0.93,880.0
580000,0.5,-2292.5,0.92,635.0
600000,0.495,1732.5,0.915,1332.5
620000,0.525,-1665.0,0.915,750.0
640000,0.53,-517.5,0.94,1190.0
660000,0.57,2120.0,0.98,1467.5
680000,0.485,-815.0,0.92,1047.5
700000,0.535,1255.0,0.94,1325.0
720000,0.575,-1312.5,0.96,1312.5
740000,0.535,4342.5,0.945,197.5
760000,0.53,1140.0,0.92,212.5
780000,0.55,70.0,0.92,1030.0
800000,0.545,1772.5,0.955,912.5
820000,0.475,440.0,0.93,960.0
840000,0.47,577.5,0.93,1262.5
860000,0.53,-1372.5,0.885,550.0
880000,0.545,1262.5,0.935,1295.0
900000,0.555,4175.0,0.925,-265.0
920000,0.48,97.5,0.915,827.5
940000,0.535,-1530.0,0.945,1332.5
960000,0.495,-992.5,0.965,867.5
980000,0.535,-555.0,0.915,1135.0
1000000,0.515,75.0,0.93,487.5
1020000,0.54,6410.0,0.92,-252.5
1040000,0.56,725.0,0.885,1025.0
