episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
8000,0.31,865.0,0.64,-1157.5
16000,0.53,4092.5000000000005,0.895,2490.0
24000,0.33,3627.5,0.665,687.5
32000,0.37,1372.5,0.63,685.0
40000,0.355,-287.5,0.585,2630.0
48000,0.325,2665.0,0.7,1107.5
56000,0.27,370.0,0.55,70.0
64000,0.34,1335.0,0.56,235.0
72000,0.365,-110.0,0.715,760.0
80000,0.295,1367.5,0.56,657.5
88000,0.43,32.5,0.73,497.5
96000,0.305,4757.5,0.63,1260.0
104000,0.25,952.5,0.54,685.0
112000,0.31,-212.5,0.705,842.5
120000,0.36,4810.0,0.665,640.0
128000,0.385,1137.5,0.7,872.5
136000,0.325,397.5,0.62,397.5
144000,0.345,447.5,0.605,1215.0
152000,0.325,1170.0,0.575,1262.5
160000,0.305,-1150.0,0.57,-255.0
168000,0.275,302.5,0.56,-445.0
176000,0.35,2640.0,0.675,-695.0
184000,0.285,270.0,0.55,912.5
192000,0.35,952.5,0.615,1272.5
200000,0.285,335.0,0.62,-325.0
208000,0.38,997.5,0.655,-220.0
216000,0.285,1612.5,0.57,627.5
224000,0.39,-360.0,0.68,-290.0
232000,0.375,-495.0,0.71,875.0
240000,0.295,280.0,0.505,105.0
248000,0.37,-245.0,0.565,210.0
256000,0.35,1467.5,0.65,612.5
264000,0.325,1192.5,0.66,817.5
272000,0.325,-987.5,0.595,-902.5
280000,0.34,-342.5,0.675,740.0
288000,0.315,700.0,0.655,810.0
296000,0.375,432.5,0.825,365.0
304000,0.3,-422.5,0.53,1667.5
312000,0.34,317.5,0.61,672.5
320000,0.305,-375.0,0.465,455.0
328000,0.245,-1030.0,0.545,472.5
336000,0.2,-610.0,0.495,487.5
344000,0.285,2065.0,0.49,7.5
352000,0.32,315.0,0.595,1190.0
360000,0.325,-55.0,0.61,1685.0
368000,0.36,270.0,0.725,827.5
376000,0.31,167.5,0.62,627.5
384000,0.3,2230.0,0.51,-412.5
392000,0.32,135.0,0.515,1627.5
400000,0.395,1385.0,0.65,1242.5
408000,0.36,1405.0,0.625,595.0
416000,0.28,500.0,0.485,535.0
424000,0.275,747.5,0.495,457.5
432000,0.33,1017.5000000000001,0.51,640.0
440000,0.335,1887.5,0.575,-300.0
448000,0.31,105.0,0.475,-10.0
456000,0.3,-95.0,0.535,85.0
464000,0.295,775.0,0.59,155.0
472000,0.275,715.0,0.695,1750.0
480000,0.22,-140.0,0.475,585.0
488000,0.29,1492.5,0.57,57.5
496000,0.235,-477.5,0.44,35.0
504000,0.27,2355.0,0.495,147.5
512000,0.355,860.0,0.765,-62.5
520000,0.33,1990.0,0.51,1550.0
528000,0.335,777.5,0.5,-15.0
536000,0.235,290.0,0.49,500.0
544000,0.22,410.0,0.575,-407.5
552000,0.275,-457.5,0.52,-515.0
560000,0.24,-540.0,0.485,1012.5
