episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
30000,0.65,6372.5,0.92,825.0
60000,0.585,1977.5,0.9,-655.0
90000,0.58,4097.5,0.92,1657.5
120000,0.55,3575.0,0.935,1130.0
150000,0.45,-3320.0,0.93,-982.5
180000,0.545,1735.0,0.925,80.0
210000,0.455,-1027.5,0.945,2437.5
240000,0.455,275.0,0.965,2272.5
270000,0.49,-537.5,0.935,1035.0
300000,0.51,-402.5,0.92,2040.0
330000,0.57,-360.0,0.935,1845.0
360000,0.525,-1312.5,0.91,1305.0
390000,0.585,2677.5,0.92,922.5
420000,0.58,-2815.0,0.925,1632.5
450000,0.5,-2727.5,0.935,817.5
480000,0.47,715.0,0.97,552.5
510000,0.535,877.5,0.93,1150.0
540000,0.59,1782.5,0.885,640.0
570000,0.52,590.0,0.93,1262.5
600000,0.485,-3067.5,0.93,1177.5
630000,0.53,1635.0,0.945,385.0
660000,0.54,-952.5,0.925,1327.5
690000,0.475,-4622.5,0.91,152.5
720000,0.515,-2097.5,0.89,1580.0
750000,0.565,-1435.0,0.92,1470.0
780000,0.555,-2607.5,0.92,-380.0
810000,0.475,-300.0,0.94,1267.5
840000,0.49,-3135.0,0.935,1322.5
870000,0.485,152.5,0.935,925.0
900000,0.55,-1485.0,0.93,580.0
930000,0.55,-1400.0,0.905,1090.0
960000,0.49,-5315.0,0.935,1030.0
990000,0.45,-5867.5,0.91,790.0
1020000,0.59,970.0,0.955,1847.5
1050000,0.485,-2847.5,0.955,1460.0
1080000,0.425,-675.0,0.895,1627.5
1110000,0.47,-2747.5,0.955,2380.0
1140000,0.485,492.5,0.945,1365.0
1170000,0.565,-317.5,0.93,1805.0
1200000,0.515,-3960.0,0.93,1327.5
1230000,0.485,-2075.0,0.89,550.0
1260000,0.545,-1215.0,0.935,2630.0
1290000,0.505,-262.5,0.95,1917.5
1320000,0.505,2305.0,0.925,1222.5
1350000,0.49,-2820.0,0.91,492.5
1380000,0.485,-4547.5,0.895,1812.5
1410000,0.465,-1347.5,0.94,1290.0
1440000,0.485,1730.0,0.955,1197.5
1470000,0.485,7.5,0.94,600.0
1500000,0.48,-1175.0,0.92,1480.0
1530000,0.54,-105.0,0.955,1120.0
1560000,0.525,3437.5,0.92,1057.5
1590000,0.545,-892.5,0.945,1992.5
1620000,0.515,-1812.5,0.925,-290.0
1650000,0.545,-207.5,0.935,900.0
1680000,0.51,-4054.9999999999995,0.9,1470.0
1710000,0.52,1772.5,0.94,1147.5
1740000,0.525,-1315.0,0.935,910.0
1770000,0.55,5597.5,0.92,1632.5
1800000,0.485,-267.5,0.895,1172.5
1830000,0.555,60.0,0.915,755.0
1860000,0.47,-1610.0,0.9,342.5
1890000,0.41,-1535.0,0.94,735.0
1920000,0.525,-1227.5,0.93,1812.5
1950000,0.46,815.0,0.95,1595.0
1980000,0.52,-1947.5,0.935,1630.0
2010000,0.535,-672.5,0.94,1030.0
2040000,0.545,-300.0,0.95,1004.9999999999999
2070000,0.51,1417.5,0.94,1335.0
2100000,0.48,-2285.0,0.955,1550.0
2130000,0.565,-752.5,0.935,1432.5
2160000,0.44,-1687.5,0.92,1362.5
2190000,0.595,400.0,0.89,842.5
2220000,0.495,-1957.5,0.93,1972.5
2250000,0.49,-1152.5,0.915,947.5
2280000,0.535,732.5,0.915,1140.0
2310000,0.46,-72.5,0.965,915.0
2340000,0.515,-607.5,0.945,1142.5
2370000,0.525,-1157.5,0.91,1070.0
2400000,0.515,-2187.5,0.915,537.5
2430000,0.505,1060.0,0.95,2055.0
2460000,0.54,860.0,0.935,1082.5
2490000,0.495,-757.5,0.955,1635.0
2520000,0.545,-765.0,0.925,1987.5
2550000,0.485,-1297.5,0.94,1980.0
2580000,0.42,-4582.5,0.945,2235.0
2610000,0.56,-2197.5,0.94,1362.5
2640000,0.57,825.0,0.935,667.5
