episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
75000,0.85,16260.000000000002,0.915,-3607.5
150000,0.87,18825.0,0.905,-2745.0
225000,0.795,14240.0,0.91,-1467.5
300000,0.83,10382.5,0.925,-1277.5
375000,0.765,10167.5,0.91,-4462.5
450000,0.82,12420.0,0.89,-4130.0
525000,0.81,14755.0,0.94,-1305.0
600000,0.745,6530.0,0.935,562.5
675000,0.84,17262.5,0.905,-2052.5
750000,0.785,11912.5,0.93,-1525.0
825000,0.78,8910.0,0.925,-215.0
900000,0.805,6812.5,0.945,1437.5
975000,0.8,10590.0,0.945,390.0
1050000,0.77,14695.0,0.935,-1552.5
1125000,0.785,8220.0,0.945,-802.5
1200000,0.79,16637.5,0.9,-4695.0
1275000,0.795,12580.0,0.915,-3687.5
1350000,0.77,14287.5,0.905,-3607.5
1425000,0.78,13107.5,0.905,-2700.0
1500000,0.78,12555.0,0.945,-1362.5
1575000,0.77,12367.5,0.955,227.5
1650000,0.76,7347.5,0.915,-2672.5
1725000,0.765,12652.5,0.955,-107.5
1800000,0.725,3842.5,0.94,1487.5
1875000,0.79,11237.5,0.9,-4890.0
1950000,0.725,5377.5,0.925,-1917.5
2025000,0.81,17835.0,0.915,-2247.5
2100000,0.765,6590.0,0.92,-1992.5
2175000,0.785,14755.0,0.9,-4177.5
2250000,0.815,12032.5,0.93,2092.5
2325000,0.745,8500.0,0.94,555.0
2400000,0.785,12677.5,0.94,-2442.5
2475000,0.8,21867.5,0.95,-877.5
2550000,0.75,9735.0,0.955,-737.5
2625000,0.76,11385.0,0.91,-2750.0
2700000,0.8,12860.0,0.92,555.0
2775000,0.755,9452.5,0.895,-3862.5
2850000,0.81,9555.0,0.93,-612.5
2925000,0.75,7950.0,0.925,-2462.5
3000000,0.74,7012.5,0.95,82.5
3075000,0.78,10265.0,0.925,-465.0
3150000,0.71,6705.0,0.935,-3277.5
3225000,0.72,10142.5,0.925,-1242.5
3300000,0.82,17052.5,0.92,-2567.5
3375000,0.81,10152.5,0.91,-2885.0
3450000,0.775,16982.5,0.925,-762.5
3525000,0.785,12170.0,0.915,-810.0
3600000,0.795,11245.0,0.895,-2792.5
3675000,0.805,18305.0,0.925,-1470.0
3750000,0.79,12335.0,0.91,-1435.0
3825000,0.78,12347.5,0.93,-772.5
3900000,0.73,9790.0,0.905,-3130.0
3975000,0.755,11722.5,0.925,-397.5
4050000,0.775,12682.5,0.94,-485.0
4125000,0.73,8007.5,0.925,-2272.5
4200000,0.76,6007.5,0.925,-90.0
4275000,0.755,13237.5,0.925,-1940.0
4350000,0.755,7300.0,0.95,1602.5
4425000,0.73,6497.5,0.94,-232.5
4500000,0.795,12397.5,0.9,-3047.5
4575000,0.755,10535.0,0.9,-4250.0
4650000,0.805,12860.0,0.925,-1305.0
4725000,0.815,10007.5,0.905,-2447.5
4800000,0.785,11357.5,0.91,-1690.0
4875000,0.795,14150.0,0.92,-580.0
4950000,0.8,18477.5,0.89,-2102.5
5025000,0.745,9432.5,0.905,272.5
5100000,0.75,9830.0,0.955,-155.0
5175000,0.76,12707.5,0.92,-260.0
5250000,0.71,5065.0,0.93,-1362.5
5325000,0.725,5652.5,0.925,-2382.5
5400000,0.75,15157.5,0.91,-1582.5
5475000,0.77,7077.5,0.925,-2507.5
5550000,0.78,13627.5,0.91,-1770.0
5625000,0.735,10750.0,0.95,-350.0
5700000,0.785,10212.5,0.965,510.0
5775000,0.79,12150.0,0.935,427.5
5850000,0.735,10965.0,0.9,-2900.0
5925000,0.77,13145.0,0.93,-2177.5
6000000,0.765,10167.5,0.915,-2660.0
6075000,0.73,9385.0,0.92,117.5
6150000,0.785,8437.5,0.9,-555.0
6225000,0.78,11457.5,0.895,-2532.5
6300000,0.82,14755.0,0.905,-3250.0
6375000,0.765,12252.5,0.935,-187.5
6450000,0.77,9052.5,0.92,-1800.0
6525000,0.77,12110.0,0.875,-5185.0
6600000,0.775,14517.5,0.92,-2050.0
6675000,0.745,9415.0,0.95,675.0
6750000,0.785,13672.5,0.94,852.5
6825000,0.76,14322.5,0.94,-30.0
6900000,0.76,10552.5,0.87,-4692.5
6975000,0.8,9970.0,0.885,-4512.5
7050000,0.745,9892.5,0.91,-1540.0
7125000,0.715,6417.5,0.93,-990.0
7200000,0.755,16502.5,0.915,-105.0
7275000,0.73,7972.5,0.895,-3202.5
7350000,0.76,11287.5,0.895,-1275.0
7425000,0.73,9232.5,0.895,-2185.0
7500000,0.74,5080.0,0.93,-972.5
7575000,0.755,9225.0,0.91,-2867.5
7650000,0.765,13580.0,0.88,-3150.0
7725000,0.74,8037.5,0.89,-3792.5
7800000,0.74,10762.5,0.97,1490.0
7875000,0.73,7377.5,0.875,-2930.0
7950000,0.825,18412.5,0.905,-1567.5
8025000,0.735,10030.0,0.915,-352.5
8100000,0.76,10987.5,0.9,400.0
8175000,0.71,10705.0,0.945,1142.5
8250000,0.705,8542.5,0.91,-1532.5
8325000,0.785,13512.5,0.87,-3680.0
8400000,0.735,9700.0,0.905,-855.0
8475000,0.725,10210.0,0.915,-2537.5
8550000,0.74,3252.5,0.92,-1227.5
8625000,0.725,7532.5,0.925,500.0
8700000,0.775,15255.0,0.885,-2532.5
8775000,0.755,20065.0,0.9,-3610.0
8850000,0.795,16455.0,0.945,470.0
8925000,0.735,13950.0,0.915,-1752.5
9000000,0.745,11960.0,0.925,-1555.0
9075000,0.715,7127.5,0.87,-2932.5
9150000,0.725,6947.5,0.94,950.0
9225000,0.69,-277.5,0.91,-2630.0
9300000,0.76,14692.5,0.96,-377.5
9375000,0.715,5047.5,0.925,-1075.0
9450000,0.715,8320.0,0.935,-1205.0
9525000,0.765,14830.0,0.95,25.0
9600000,0.67,10322.5,0.95,365.0
9675000,0.775,11385.0,0.905,-2097.5
9750000,0.725,7125.0,0.92,192.5
9825000,0.725,11632.5,0.915,-3342.5
9900000,0.725,9970.0,0.915,-1627.5
9975000,0.77,8587.5,0.92,-637.5
10050000,0.645,2307.5,0.915,-655.0
10125000,0.73,6947.5,0.945,1670.0
10200000,0.785,15722.5,0.89,-1345.0
10275000,0.705,9002.5,0.9,-1227.5
10350000,0.715,9807.5,0.905,-1470.0
10425000,0.71,8850.0,0.9,-3600.0
10500000,0.76,8842.5,0.925,-3250.0
10575000,0.67,2357.5,0.925,-1912.5
10650000,0.7,7552.5,0.92,-1680.0
10725000,0.715,4407.5,0.88,-4767.5
10800000,0.685,11180.0,0.92,-1140.0
10875000,0.705,9755.0,0.92,-1582.5
10950000,0.77,15692.5,0.93,-1977.5
11025000,0.715,5815.0,0.905,-1395.0
11100000,0.73,14487.5,0.925,-1832.5
11175000,0.775,12522.5,0.945,1547.5
11250000,0.685,7835.0,0.93,-275.0
11325000,0.675,9980.0,0.935,687.5
11400000,0.65,1652.5,0.925,-275.0
11475000,0.68,9332.5,0.945,260.0
11550000,0.66,7670.0,0.9,-1305.0
11625000,0.705,10395.0,0.865,-2162.5
11700000,0.685,1222.5,0.9,492.5
11775000,0.66,14157.5,0.865,-4955.0
11850000,0.655,2817.5,0.92,990.0
11925000,0.68,5390.0,0.875,-1632.5
12000000,0.71,10270.0,0.9,-770.0
12075000,0.615,6927.5,0.95,1460.0
12150000,0.695,5865.0,0.89,-1982.5
12225000,0.705,7117.5,0.905,-1280.0
12300000,0.73,5900.0,0.9,-3362.5
12375000,0.595,-802.5,0.9,-3717.5
12450000,0.625,5990.0,0.895,-502.49999999999994
12525000,0.66,3442.5,0.9,-2547.5
12600000,0.67,5842.5,0.92,-742.5
12675000,0.62,6390.0,0.9,-2665.0
12750000,0.615,-77.5,0.925,165.0
12825000,0.63,10887.5,0.905,-1957.5
12900000,0.675,11357.5,0.905,-240.0
12975000,0.575,7817.5,0.88,-1555.0
13050000,0.64,7997.5,0.905,-2152.5
13125000,0.655,10245.0,0.865,-1757.5
13200000,0.605,4367.5,0.88,-315.0
13275000,0.625,4150.0,0.92,-267.5
13350000,0.645,4720.0,0.9,-65.0
13425000,0.6,9482.5,0.9,795.0
13500000,0.6,3247.5,0.875,-215.0
13575000,0.615,9232.5,0.895,110.0
13650000,0.57,5045.0,0.885,-962.5
13725000,0.565,2787.5,0.89,-97.5
13800000,0.58,3700.0,0.88,-1167.5
