episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
20000,0.635,8627.5,0.795,-2257.5
40000,0.585,5757.5,0.945,1850.0
60000,0.6,3605.0,0.955,-672.5
80000,0.595,7387.5,0.97,2960.0
100000,0.495,5440.0,0.945,275.0
120000,0.475,467.5,0.92,675.0
140000,0.56,4512.5,0.93,837.5
160000,0.45,872.5,0.93,640.0
180000,0.505,-1127.5,0.895,147.5
200000,0.495,-940.0,0.91,-137.5
220000,0.52,1180.0,0.925,545.0
240000,0.52,-2490.0,0.91,2242.5
260000,0.48,825.0,0.94,1257.5
280000,0.485,-3587.5,0.935,795.0
300000,0.485,780.0,0.895,1095.0
320000,0.57,1725.0,0.915,642.5
340000,0.56,5175.0,0.925,877.5
360000,0.57,6767.5,0.9,290.0
380000,0.49,-3820.0,0.92,1322.5
400000,0.545,820.0,0.9,377.5
420000,0.56,375.0,0.93,147.5
440000,0.38,-205.0,0.95,1335.0
460000,0.46,3317.5,0.93,770.0
480000,0.515,2802.5,0.945,1315.0
500000,0.485,-2162.5,0.915,750.0
520000,0.565,150.0,0.91,92.5
540000,0.465,-337.5,0.935,1722.5
560000,0.545,-807.5,0.905,600.0
580000,0.44,-577.5,0.935,1315.0
600000,0.505,1900.0,0.92,770.0
620000,0.565,1982.5,0.935,215.0
640000,0.48,-1290.0,0.925,765.0
660000,0.47,2620.0,0.955,1310.0
680000,0.465,1002.5,0.93,785.0
700000,0.53,1837.5,0.955,572.5
720000,0.515,-2225.0,0.93,735.0
740000,0.515,62.5,0.9,1840.0
760000,0.475,-1570.0,0.96,817.5
780000,0.46,-510.0,0.95,1257.5
800000,0.505,-3225.0,0.935,202.5
820000,0.58,-570.0,0.875,562.5
840000,0.47,-542.5,0.91,1142.5
860000,0.48,2550.0,0.9,1182.5
880000,0.515,-2155.0,0.945,1052.5
900000,0.535,-240.0,0.945,247.5
920000,0.555,932.5,0.93,825.0
940000,0.505,-3065.0,0.925,232.5
960000,0.505,4650.0,0.94,1417.5
980000,0.585,2680.0,0.905,-390.0
1000000,0.515,147.5,0.915,1700.0
1020000,0.485,-792.5,0.92,1212.5
1040000,0.505,-230.0,0.965,910.0
1060000,0.51,1705.0,0.925,717.5
1080000,0.52,2190.0,0.925,367.5
1100000,0.515,-1950.0,0.905,515.0
1120000,0.545,-925.0,0.945,1197.5
1140000,0.555,-4047.5000000000005,0.895,420.0
1160000,0.555,1322.5,0.96,1815.0
1180000,0.45,137.5,0.96,900.0
1200000,0.53,-1600.0,0.915,547.5
1220000,0.54,1152.5,0.915,1115.0
1240000,0.49,-1512.5,0.915,17.5
1260000,0.59,482.5,0.915,535.0
1280000,0.555,145.0,0.96,1362.5
1300000,0.505,-1672.5,0.92,1170.0
1320000,0.51,4285.0,0.915,612.5
1340000,0.52,-1280.0,0.955,835.0
1360000,0.49,-4972.5,0.915,432.5
1380000,0.63,5767.5,0.955,757.5
1400000,0.52,-80.0,0.925,1747.5
1420000,0.565,125.0,0.925,650.0
1440000,0.53,-1697.5,0.94,1697.5
1460000,0.56,5477.5,0.945,770.0
1480000,0.605,2430.0,0.945,990.0
1500000,0.555,-1950.0,0.945,852.5
1520000,0.515,-797.5,0.905,1255.0
1540000,0.51,-5467.5,0.935,560.0
1560000,0.51,-1760.0,0.925,635.0
1580000,0.585,1855.0,0.92,420.0
1600000,0.535,322.5,0.93,1175.0
1620000,0.55,-170.0,0.92,1027.5
1640000,0.515,-1490.0,0.925,845.0
1660000,0.535,-1430.0,0.955,1440.0
1680000,0.525,245.0,0.905,1232.5
1700000,0.475,-4145.0,0.93,807.5
1720000,0.51,-1800.0,0.92,585.0
1740000,0.46,1160.0,0.945,1287.5
1760000,0.515,-132.5,0.91,637.5
1780000,0.415,-92.5,0.935,730.0
1800000,0.48,-2342.5,0.905,687.5
1820000,0.46,-1445.0,0.945,1740.0
1840000,0.52,3175.0,0.935,1337.5
1860000,0.505,2965.0,0.945,800.0
1880000,0.485,1702.5,0.925,1242.5
1900000,0.52,-330.0,0.93,1230.0
1920000,0.445,2250.0,0.955,1895.0
1940000,0.485,-4555.0,0.925,840.0
1960000,0.49,-3692.5,0.895,557.5
1980000,0.465,2910.0,0.91,677.5
2000000,0.54,4320.0,0.93,347.5
2020000,0.465,3575.0,0.915,1220.0
2040000,0.51,712.5,0.94,742.5
2060000,0.495,1110.0,0.915,717.5
2080000,0.505,1905.0,0.95,1445.0
2100000,0.515,320.0,0.94,850.0
2120000,0.415,-4140.0,0.94,1270.0
2140000,0.51,1392.5,0.955,900.0
2160000,0.515,777.5,0.935,1235.0
2180000,0.515,-117.5,0.945,910.0
2200000,0.535,2507.5,0.935,725.0
2220000,0.55,3055.0,0.925,1240.0
2240000,0.515,3002.5,0.945,307.5
2260000,0.565,3270.0,0.925,1207.5
2280000,0.525,-75.0,0.96,855.0
2300000,0.545,-822.5,0.905,602.5
2320000,0.54,-2562.5,0.95,982.5
2340000,0.53,3292.5,0.92,662.5
2360000,0.515,1572.5,0.955,1952.5
2380000,0.535,960.0,0.91,1310.0
2400000,0.48,622.5,0.925,962.5
2420000,0.455,382.5,0.905,555.0
2440000,0.51,2452.5,0.9,602.5
2460000,0.555,-210.0,0.955,847.5
