episode,win_vs_random,mbb_vs_random,win_vs_evaltag,mbb_vs_evaltag
4000,0.835,13727.5,0.925,-2015.0000000000002
8000,0.805,9320.0,0.92,-1892.5
12000,0.86,13947.5,0.905,-6030.0
16000,0.845,15530.0,0.92,-2847.5
20000,0.885,21300.0,0.95,-2455.0
24000,0.86,15225.0,0.905,-3885.0
28000,0.875,22322.5,0.905,-3922.5
32000,0.845,13132.5,0.935,-557.5
36000,0.815,16222.5,0.91,-3747.5
40000,0.82,9215.0,0.935,-2635.0
44000,0.82,16665.0,0.915,-4285.0
48000,0.805,13340.0,0.895,-4000.0
52000,0.855,19590.0,0.955,350.0
56000,0.795,16082.5,0.905,-3045.0
60000,0.815,10445.0,0.91,-3660.0
64000,0.82,13200.0,0.9,-2457.5
68000,0.835,16615.0,0.925,-767.5
72000,0.81,12952.5,0.875,-6635.0
76000,0.82,19380.0,0.915,-4825.0
80000,0.815,15227.5,0.905,-4122.5
84000,0.83,12292.5,0.92,-4417.5
88000,0.825,17805.0,0.93,735.0
92000,0.785,11460.0,0.955,1570.0
96000,0.76,8747.5,0.905,-1172.5
100000,0.815,14125.0,0.9,-5567.5
104000,0.77,8177.5,0.935,-3230.0
108000,0.815,16695.0,0.925,-1392.5
112000,0.79,16142.499999999998,0.92,-1947.5
116000,0.81,15427.5,0.905,-560.0
120000,0.835,13947.5,0.87,-3327.5
124000,0.815,18700.0,0.92,-1130.0
128000,0.81,9472.5,0.92,-2332.5
132000,0.805,15607.5,0.895,-5135.0
136000,0.815,15150.0,0.925,-2890.0
140000,0.79,11717.5,0.905,-2845.0
144000,0.775,10172.5,0.935,-1475.0
148000,0.765,10742.5,0.935,-1815.0
152000,0.8,14507.5,0.89,-2200.0
156000,0.775,12495.0,0.895,-2367.5
160000,0.785,13915.0,0.895,-3417.5
164000,0.78,7280.0,0.93,117.5
168000,0.785,16575.0,0.89,-5565.0
172000,0.83,19220.0,0.92,180.0
176000,0.805,17957.5,0.89,-1375.0
180000,0.775,10107.5,0.875,-2725.0
184000,0.815,19085.0,0.91,642.5
188000,0.75,7532.5,0.885,-2840.0
192000,0.775,10185.0,0.87,-4457.5
196000,0.695,4280.0,0.935,90.0
200000,0.755,11287.5,0.905,-1325.0
204000,0.785,10417.5,0.895,-2245.0
208000,0.735,11350.0,0.88,-4787.5
212000,0.745,8390.0,0.805,-9357.5
216000,0.765,13677.5,0.875,212.5
220000,0.76,10355.0,0.915,-705.0
224000,0.8,12522.5,0.895,-3050.0
228000,0.82,16250.0,0.875,-3045.0
232000,0.8,15215.0,0.895,-635.0
236000,0.73,7090.0,0.895,-1515.0
240000,0.72,4130.0,0.895,-1330.0
244000,0.79,10602.5,0.92,-977.5
248000,0.81,15715.0,0.87,-2640.0
252000,0.795,12310.0,0.925,-2292.5
256000,0.78,15792.5,0.925,-1405.0
260000,0.815,14772.5,0.905,1292.5
264000,0.71,585.0,0.875,-1827.5
268000,0.74,14900.0,0.905,-497.5
272000,0.79,10727.5,0.935,-745.0
276000,0.82,17450.0,0.885,-4825.0
280000,0.82,18380.0,0.865,-1995.0
284000,0.765,10695.0,0.87,-3785.0
288000,0.81,12965.0,0.905,-3285.0
292000,0.74,-640.0,0.885,-3942.5
296000,0.765,16485.0,0.87,-2900.0
300000,0.75,11765.0,0.885,-4757.5
304000,0.725,8017.5,0.885,-4052.5
308000,0.735,6332.5,0.885,-4175.0
312000,0.715,9377.5,0.895,-777.5
316000,0.805,15097.5,0.9,-565.0
320000,0.745,11120.0,0.905,-877.5
324000,0.735,9055.0,0.895,-2407.5
328000,0.79,11212.5,0.9,-3090.0
332000,0.705,5510.0,0.895,-2910.0
336000,0.74,7535.0,0.87,-2987.5
340000,0.765,16602.5,0.92,437.5
344000,0.705,12117.5,0.89,-4097.5
348000,0.72,10567.5,0.905,-1245.0
352000,0.755,15422.5,0.865,245.0
356000,0.8,14587.5,0.9,-2727.5
360000,0.75,15687.5,0.865,-3522.5
364000,0.77,16757.5,0.9,-2245.0
368000,0.71,9555.0,0.89,-997.5
372000,0.75,11777.5,0.89,-2510.0
376000,0.75,8035.0,0.86,-4435.0
380000,0.755,8577.5,0.865,-2392.5
384000,0.72,3735.0,0.895,-825.0
388000,0.73,6945.0,0.84,-5265.0
392000,0.71,9217.5,0.905,-770.0
396000,0.77,8997.5,0.915,-1597.5
400000,0.75,7445.0,0.875,-205.0
404000,0.705,4197.5,0.885,-2227.5
408000,0.76,16622.5,0.84,-2300.0
412000,0.71,14052.5,0.86,-3450.0
416000,0.775,14680.0,0.88,-5417.5
420000,0.715,8640.0,0.89,-1645.0
424000,0.73,13575.0,0.88,277.5
428000,0.74,8665.0,0.88,-1014.9999999999999
432000,0.75,11455.0,0.915,1420.0
436000,0.68,11722.5,0.9,-967.5
440000,0.76,13717.5,0.86,-3420.0
444000,0.695,11897.5,0.845,-3420.0
448000,0.66,8760.0,0.875,-775.0
452000,0.755,15102.5,0.86,-1165.0
456000,0.67,7090.0,0.88,-730.0
460000,0.69,9112.5,0.83,-2310.0
464000,0.74,12847.5,0.815,-3175.0
468000,0.7,9240.0,0.845,-1300.0
472000,0.71,7805.0,0.85,-2850.0
476000,0.67,5500.0,0.82,-4695.0
480000,0.68,5390.0,0.905,585.0
484000,0.71,10677.5,0.945,625.0
488000,0.715,9047.5,0.885,-2825.0
492000,0.705,10045.0,0.855,-2527.5
496000,0.725,7070.0,0.84,-3882.5
500000,0.75,14995.0,0.87,-605.0
504000,0.675,10227.5,0.91,-1575.0
508000,0.695,8592.5,0.84,-492.5
512000,0.67,6015.0,0.835,-1967.5
516000,0.705,13615.0,0.88,-1530.0
520000,0.75,11025.0,0.88,-1365.0
524000,0.695,6985.0,0.88,-2247.5
528000,0.73,12757.5,0.855,-1242.5
532000,0.665,11575.0,0.85,-3522.5
536000,0.675,4745.0,0.835,-3040.0
540000,0.665,6390.0,0.82,-2790.0
544000,0.68,9292.5,0.83,-3210.0
548000,0.655,1997.5,0.885,-2190.0
552000,0.675,9915.0,0.86,-1757.5
556000,0.595,3437.5,0.845,-332.5
